"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"vinculação";1,1494243643454;1,00699252314778;-0,490765160157539;-0,403433768473726;0,6945422798482;0,608477516670233;-0,29654596142131;-0,243775769868136;0,537581168589551;0,351389232840529;0,072977433743115;0,0380521648268036;0,00149623597887976;0,00114839630993832;0,000272763807955215;0,000184324808091633;0,00113250283125708;0,943046675652637;0,00100717670720214
"tutela";-1,46480861439332;0,431210202003956;-0,621008317853902;0,0314052814215075;-0,888457494791653;0,261544021544214;-0,376663196067951;0,0190483981189144;0,827877749231369;0,0610991547620436;0,110804439983943;0,000218656022641962;0,00242997086840418;0,00021058011133895;0,000436751224058587;1,11697814401368e-06;0,00113250283125708;0,968439720183975;0,00106214664963762
"transitar";-0,248038817185191;1,4620652668749;-0,0403004233510296;0,616424704108527;-0,154399434127706;0,910107750170064;-0,0250862450930825;0,383712624406023;0,0292752757593451;0,866259318709441;0,000575491345827256;0,103889914185387;5,22564452128782e-05;0,00181565813527913;1,37949387508965e-06;0,000322745823189653;0,000849377123442809;0,87205518316608;0,00064593452079855
"termo";-1,41830638220797;0,987879981053477;-0,665280879095868;1,5932990692133;-0,580537350285908;0,40435637447282;-0,272310978496014;0,652164885850777;0,434382361257453;0,179470529887351;0,0711705037155105;0,314976605139684;0,00227813476082885;0,00110521727855744;0,000501244222073126;0,0028749738663148;0,00113250283125708;1,29452004494324;0,00189782802577559
"tampouco";0,962442337245814;0,226885682285664;0,482118493327356;1,2253881245892;0,58444945619201;0,137777826782927;0,292769634440258;0,744125019572353;0,461762319414111;0,0218542517526711;0,0862848449714829;0,430098583861733;0,000786773997046874;4,37234820154853e-05;0,000197427725035312;0,00127540435097754;0,000849377123442809;0,852001358056489;0,000616568216984798
"suspender";-0,698981447559474;-0,817624963683391;-1,33969072129086;-2,06190979640015;-0,260434806911854;-0,304640416833206;-0,499157875418864;-0,768250833509344;0,101003441560699;0,117697128766241;0,276294259942822;0,505005169730237;0,000553312643298231;0,000757090125977653;0,00203258349797603;0,00481480408662617;0,00113250283125708;1,32303817685705;0,00198236695064691
"sofrer";1,29398506576816;-0,0181158595099363;1,86304570545986;0,0109601545152187;0,570431431115911;-0,00798607027200363;0,82129218961962;0,00483159874929182;0,393105030737291;6,56176495682882e-05;0,606813147134869;1,6204478271409e-05;0,0018962597400125;3,71669723424407e-07;0,0039308485850877;1,36041887879354e-07;0,00113250283125708;1,24150872652548;0,00174557635111997
"sentido";-0,698981447559474;-0,817624963683391;-1,33969072129086;-2,06190979640015;-0,260434806911854;-0,304640416833206;-0,499157875418864;-0,768250833509344;0,101003441560699;0,117697128766241;0,276294259942822;0,505005169730237;0,000553312643298231;0,000757090125977653;0,00203258349797603;0,00481480408662617;0,00113250283125708;1,32303817685705;0,00198236695064691
"sempre";0,113347951459724;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921958;-0,411847472779717;-0,573569245381382;-0,707420638766199;0,00141019608418629;0,213077774497779;0,361361795483523;0,42415023393451;1,45501224236875e-05;0,00258150272018467;0,00500692964974789;0,0076164961764941;0,00113250283125708;1,81571941196;0,00373367721740472
"ré";1,02781465007076;-0,827633092185827;2,08084077790027;0,460388214720631;0,410037094255792;-0,330176523759853;0,830132073054661;0,183667595884787;0,211880649301272;0,117001139231126;0,646691685244107;0,0244265262234953;0,000897284503029506;0,00058180339916286;0,00367771659935384;0,000180031688777166;0,000849377123442809;1,34321016402236;0,00153245771070184
"retornar";-1,41577937977462;-0,359678878849663;0,578033395575782;-0,542344650979916;-0,851881115952591;-0,216420474175718;0,347805414540895;-0,326331328954119;0,791508259842698;0,0435057706163375;0,09824897666455;0,0667369928764122;0,00227002406817101;0,00014651064087265;0,000378394797735978;0,000333111801185195;0,00113250283125708;0,957288122376131;0,00103782621658258
"referência";-0,521736665878346;1,83465351737391;1,07941733044228;-0,902484976205786;-0,220124740111274;0,774054528113871;0,455414531649221;-0,380765401080609;0,0608371994958951;0,640659574389359;0,193911318436276;0,104591907678471;0,000308277631395077;0,00381195190125988;0,00131952635703188;0,000922399923303689;0,00113250283125708;1,27245245759579;0,00183367526256122
"rede";1,56015548146557;0,791401373165955;1,64525063301946;-0,438467905690194;0,639091125171277;0,324184095782306;0,67394890492417;-0,17961091091755;0,477868970628051;0,104717526669457;0,395726461004317;0,0216870416981746;0,00206745622283159;0,000531978595794699;0,00229913616544529;0,000163296238097688;0,000849377123442809;1,35765142221501;0,00156558667970762
"quo";0,29935688020112;0,716888765876864;-2,27973593093766;3,65424406473715;0,068400107734018;0,163802043855952;-0,520897275440887;0,8349588876878;0,00742450056651255;0,0362614372920738;0,320638548646577;0,635675513494837;0,00010148872222395;0,000582026616806856;0,00588583908811799;0,0151228762000755;0,00113250283125708;2,08992371990348;0,00494652452436602
"pátrio";0,900439360998683;-0,515340689780364;0,54114857498331;-0,85713692579986;0,620787112298802;-0,355289731341823;0,373082381489754;-0,590933248877318;0,483428749399432;0,134854396264865;0,130021286675755;0,251695567659946;0,000688667363676996;0,00022557420148072;0,000248733108895641;0,000624023535874548;0,000849377123442809;0,779045901879992;0,000515497608071356
"programa";0,20887941826378;-1,74400965212532;-0,947876533782075;-1,60518723103965;0,0815518699174849;-0,680905995751828;-0,370075254055016;-0,626706170225161;0,00912112332214444;0,541511277425456;0,139868031175313;0,309499568077086;4,9411790910776e-05;0,00344458625901049;0,0010175197319306;0,00291803629297025;0,00113250283125708;1,31566796066506;0,00196034222278659
"produzir";0,206352415830422;-0,396450792222177;-2,19119080845372;0,530456489153567;0,0897824850526768;-0,172492951844385;-0,953371712251869;0,230797888247956;0,010880731530714;0,0342034778318222;0,913602466724542;0,041313323912923;4,82234649139881e-05;0,000177999128713014;0,00543750527638968;0,000318668275068096;0,00113250283125708;1,19002291343314;0,00160379901981415
"procedimento";0,301883882634478;-0,630670094026275;-1,03642165626601;1,51860034454394;0,153472154464106;-0,320620952803522;-0,526897504869427;0,772028187173162;0,0356712515158837;0,132585391690865;0,313090103431334;0,518653253361918;0,000103209375531673;0,000450447075310431;0,00121650039589714;0,00261171801409848;0,00113250283125708;0,961513900050424;0,00104700903736147
"primordialmente";-1,92548849018606;0,023691611640856;1,47159308942431;0,141317494170117;-0,793139741699331;0,00975895666634371;0,60617291081274;0,0582109534255656;0,695320288784301;8,96489002091538e-05;0,302438041194168;0,0021520211213204;0,0031490707184363;4,76748976903576e-07;0,00183939939482563;1,69625997948934e-05;0,000849377123442809;1,3890673051812;0,00163887993628825
"postular";0,750168740799292;-0,207283325866057;-0,164072551496931;0,270708321834393;0,892854122414872;-0,246709522727088;-0,195279869730477;0,322198230846462;0,850725525878269;0,055316282009088;0,0303040930009641;0,0636540991116761;0,000637319523977798;4,86595438075808e-05;3,0486752157093e-05;8,29931998985202e-05;0,00113250283125708;0,489259249410479;0,000271092427104989
"posto";2,09249631286038;2,41043583851774;1,20966048813865;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578835;-0,364778848999164;0,382607514867499;0,432382345296638;0,0952157894725188;0,0897943503633441;0,00495870987467075;0,00658006900522164;0,00165716704027614;0,00202540832478713;0,00113250283125708;2,0349922838532;0,00468991347150857
"período";-0,412387047147307;-1,52028286909569;2,12461673527229;0,902521769770954;-0,147564963715794;-0,544004686780845;0,760254216564745;0,322950473663622;0,0284966662068292;0,329826491769966;0,563252475054197;0,0784243669690086;0,000192596915803936;0,00261750849611077;0,00511211355809636;0,000922475135798975;0,00113250283125708;1,46954470252156;0,00244570966331732
"objectivo";-2,05286377925814;0,33598401404632;-0,0680991134926503;-1,17620764635037;-0,85870306842148;0,140540500893051;-0,0284855324078316;-0,492002014564684;0,824907709801907;0,0188180680795128;0,000675967637591702;0,155598254480986;0,0035794872844196;9,58821554598055e-05;3,9389772863688e-06;0,00117508303567363;0,000849377123442809;1,35966608282512;0,00157023657144819
"norma";0,785379823491015;2,12254467794583;1,14453890929046;-1,1199045011534;0,283285710541833;0,765599725462705;0,412834030698565;-0,403948424519041;0,100300894616363;0,623895302914392;0,158622334961208;0,117181467508039;0,00069855205792387;0,00510214712330255;0,00148354395796128;0,00142036929977763;0,00113250283125708;1,49177096495455;0,00252024984358032
"necessário";-0,842382624827132;-0,899195570542913;0,454319803185735;-0,567244225869705;-0,588872368940968;-0,628587782037281;0,317594844520541;-0,396535304992226;0,408576511581396;0,396474829691079;0,0884984816129887;0,106450177114535;0,000602725215127958;0,000686766144465454;0,000175316945271851;0,000273300689509502;0,000849377123442809;0,792770563124189;0,000533820922216515
"necessidade";1,69324068931427;1,1961599895039;1,53635309679925;-0,6631819357929;0,6355490160245;0,44897238126551;0,576662080647492;-0,248921862909575;0,470321405862189;0,19988886601452;0,288334972946703;0,0414547551765882;0,0032469581335781;0,0016203836019139;0,00267313798193053;0,000498086387272954;0,00113250283125708;1,48523828969656;0,00249822511572001
"narrar";0,30272621677893;-1,07985638066065;-0,62198356470879;0,80671910447953;0,199812005836452;-0,712750523330671;-0,410535251899002;0,532468459876912;0,0524652227478901;0,568533630801991;0,164925253893449;0,214075892556671;7,78396055990521e-05;0,000990450002423722;0,000328593053313579;0,000552770991108937;0,000849377123442809;0,795040195685254;0,000536881862476144
"mês";0,799197975417999;-0,998172406719675;1,03496916193275;-0,303041610567031;0,477777606524021;-0,596728768152117;0,618726653750312;-0,18116474243841;0,273229656396476;0,362980182252548;0,341217891045838;0,0225722703051383;0,000723349268303769;0,0011283671047979;0,00121309305339953;0,000104002511591234;0,00113250283125708;0,919740414653948;0,00095800954739277
"menos";0,495473818675947;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028158;-0,644492944757117;0,662869775954887;0,35804757434024;0,0220756462448383;0,458431698054789;0,424033257276789;0,0954593984235838;0,00027802299546243;0,00677936821869429;0,00717148877591034;0,00209235012750505;0,00113250283125708;2,00603640964307;0,00455739759548545
"menino";-0,920992289424454;0,620377668360076;1,40610993910289;-0,228342885897667;-0,509904286080449;0,343470011332105;0,778488042605589;-0,1264212714397;0,316708982763894;0,122380835368934;0,549724177374053;0,0111860044931182;0,000960619249353678;0,000435864610871897;0,00223912249246199;5,90492339072197e-05;0,00113250283125708;0,984465762490385;0,00109759098246407
"local";0,83506704817374;0,539178084691128;-1,0575737095896;-0,092137015931295;0,574203745353577;0,370746368593148;-0,727202428070759;-0,0633546967865082;0,391175711208956;0,138882126908332;0,467205953948025;0,00273620793468556;0,000592302073849607;0,000246924977642576;0,000949996164678746;7,21055750684347e-06;0,000849377123442809;0,803175069702576;0,000547924852144737
"legal";1,24495583114945;0,772773221343682;0,664003992030178;0,584710086916643;0,727325774626949;0,451468130645096;0,387923174280678;0,341598236867718;0,599985316354219;0,196874546647823;0,12709603565366;0,0760441013442961;0,00175528315007138;0,00067630628723204;0,000499321972176686;0,000387186733569726;0,00113250283125708;0,966848540788484;0,00105865923083219
"lado";0,20887941826378;-1,74400965212532;-0,947876533782075;-1,60518723103965;0,0815518699174849;-0,680905995751828;-0,370075254055016;-0,626706170225161;0,00912112332214444;0,541511277425456;0,139868031175313;0,309499568077086;4,9411790910776e-05;0,00344458625901049;0,0010175197319306;0,00291803629297025;0,00113250283125708;1,31566796066506;0,00196034222278659
"junto";-1,92548849018606;0,023691611640856;1,47159308942431;0,141317494170117;-0,793139741699331;0,00975895666634371;0,60617291081274;0,0582109534255656;0,695320288784301;8,96489002091538e-05;0,302438041194168;0,0021520211213204;0,0031490707184363;4,76748976903576e-07;0,00183939939482563;1,69625997948934e-05;0,000849377123442809;1,3890673051812;0,00163887993628825
"infância";-2,22810877879381;0,332486507788164;1,34098836025471;-0,0109233609500502;-0,849867165955247;0,126820274118418;0,51149297025148;-0,00416649577510796;0,775968942034597;0,0147154084316162;0,20930493345854;1,07160752438205e-05;0,00562227489256859;0,000125195105165537;0,00203652296980591;1,35130027684124e-07;0,00113250283125708;1,52155982804307;0,00262190748619983
"inexistir";0,113347951459724;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921958;-0,411847472779717;-0,573569245381382;-0,707420638766199;0,00141019608418628;0,213077774497779;0,361361795483523;0,42415023393451;1,09125918177656e-05;0,00193612704013851;0,00375519723731092;0,00571237213237058;0,000849377123442809;1,81571941196;0,00280025791305354
"indício";-2,32364024559787;0,566705809592262;0,186219208066993;-0,999067216340419;-0,894152833675521;0,218072314105974;0,0716584389056622;-0,384447973052408;0,860838679595519;0,0436065803863936;0,00411709447471217;0,0914376455433728;0,00611472705658226;0,000363709484287227;3,92724727668153e-05;0,00113039105636035;0,00113250283125708;1,50654745758277;0,00257042496256978
"indeferir";0,30272621677893;-1,07985638066065;-0,62198356470879;0,80671910447953;0,199812005836452;-0,712750523330671;-0,410535251899002;0,532468459876912;0,0524652227478901;0,568533630801991;0,164925253893449;0,214075892556671;7,78396055990521e-05;0,000990450002423722;0,000328593053313579;0,000552770991108937;0,000849377123442809;0,795040195685254;0,000536881862476144
"grau";1,19845359896411;0,216103442294161;0,708276553272144;-0,97718370087515;0,699007567564069;0,126044046820697;0,413107917647676;-0,569950144421445;0,598882133062893;0,0165834538490444;0,155762363434287;0,228772049653774;0,00162660365670444;5,28886724477758e-05;0,000568126473289998;0,00108141334683585;0,00113250283125708;0,931591160365905;0,000982856274147105
"físico";0,237353903953988;-0,0253376061891633;-2,2207058492817;1,5717190143481;0,0869083471952347;-0,00927749423582606;-0,813122816826625;0,575492964374397;0,0109421993815707;0,000106192962625422;0,713266500728753;0,275685106927052;4,78512534446763e-05;5,45295261096088e-07;0,00418873256146713;0,00209821686868348;0,000849377123442809;1,36495671901384;0,00158248033248671
"formação";0,301883882634478;-0,630670094026275;-1,03642165626601;1,51860034454394;0,153472154464106;-0,320620952803522;-0,526897504869427;0,772028187173162;0,0356712515158837;0,132585391690865;0,313090103431334;0,518653253361918;0,000103209375531673;0,000450447075310431;0,00121650039589714;0,00261171801409848;0,00113250283125708;0,961513900050424;0,00104700903736147
"extenso";-3,13596964461707;1,25887119623009;0,949174172745921;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211941;-0,13206603260302;0,820860617058887;0,112652548490477;0,0559983761477494;0,010488458302885;0,00835303421174381;0,00134605607760287;0,000765230699497087;0,000185752586971847;0,000849377123442809;2,0821497141234;0,00368234493093786
"existência";1,43278019239349;1,10369377557142;0,105558430102499;-1,75599304621069;0,567881972232028;0,437448675895415;0,0418380501004728;-0,695987283745185;0,421506202093341;0,213007417078867;0,0017036821209744;0,363782698706817;0,00174365153996189;0,00103466020688145;9,464254387631e-06;0,00261906419451326;0,000849377123442809;1,32755461759736;0,00149694331486756
"exame";0,252854648015771;0,160218986827344;-2,23546336969569;2,09235027694536;0,0821891505845639;0,0520783878730103;-0,72662629285239;0,680108091099002;0,0101122762698716;0,00345770321563346;0,588572610929436;0,397857409585061;7,24071042165113e-05;2,90714878142475e-05;0,00565945240911802;0,00495801775926764;0,00113250283125708;1,51259023239328;0,00259108630932228
"entanto";0,399942351871891;-2,21244825573351;1,36166177059336;0,371100479741088;0,150662060803929;-0,83345015117989;0,512950847829278;0,139797055204166;0,0276332503931928;0,720171835190183;0,238524809835315;0,0136701045813095;0,000181148227430147;0,0055435190082653;0,00209979929501183;0,000155963268475726;0,00113250283125708;1,44729220603277;0,00237220241182696
"doutrina";-3,13596964461707;1,25887119623009;0,949174172745921;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211942;-0,13206603260302;0,820860617058886;0,112652548490477;0,0559983761477494;0,010488458302885;0,0111373789489917;0,00179474143680382;0,00102030759932945;0,000247670115962463;0,00113250283125708;2,0821497141234;0,00490979324125048
"diverso";0,368098529603873;-2,13437515513215;0,976738719864121;0,0417191946109651;0,154903911926903;-0,89819174612123;0,411033015535947;0,0175563495312867;0,0286669232270618;0,820818507378503;0,150302988535838;0,000211580858598784;0,000115087650761495;0,00386938615756968;0,000810321512074011;1,4783334079736e-06;0,000849377123442809;1,30782114348947;0,00145277135619319
"devido";0,368098529603873;-2,13437515513215;0,976738719864121;0,0417191946109651;0,154903911926903;-0,89819174612123;0,411033015535947;0,0175563495312867;0,0286669232270618;0,820818507378503;0,150302988535838;0,000211580858598784;0,000115087650761495;0,00386938615756968;0,000810321512074011;1,4783334079736e-06;0,000849377123442809;1,30782114348947;0,00145277135619319
"determinação";-0,907754937652075;0,155323203928578;-1,14440248138718;0,197755683998861;-0,612438688864378;0,104792533115025;-0,772098642665313;0,133420625766027;0,447281172470394;0,0111524110179048;0,529369418485056;0,0121969980266459;0,000699902910672471;2,04914759444836e-05;0,00111239272882655;3,32168549438198e-05;0,000849377123442809;0,816494238260118;0,000566248166289896
"destituir";1,49478316864062;1,84592014763745;0,0465283484465452;0,326532004178372;0,623335913610211;0,769762695900222;0,0194026740440736;0,136166321254874;0,429760034121868;0,558146435634995;0,00031007217173246;0,0117834580714038;0,00189782847218401;0,00289418560995514;1,83880567029711e-06;9,05632642293975e-05;0,000849377123442809;1,37163955163088;0,001598013923781
"desenvolver";1,69324068931427;1,1961599895039;1,53635309679925;-0,6631819357929;0,6355490160245;0,44897238126551;0,576662080647492;-0,248921862909575;0,470321405862189;0,19988886601452;0,288334972946703;0,0414547551765882;0,0032469581335781;0,0016203836019139;0,00267313798193053;0,000498086387272954;0,00113250283125708;1,48523828969656;0,00249822511572001
"depois";0,962442337245814;0,226885682285664;0,482118493327356;1,2253881245892;0,58444945619201;0,137777826782927;0,292769634440258;0,744125019572353;0,461762319414111;0,0218542517526711;0,0862848449714829;0,430098583861733;0,000786773997046874;4,37234820154853e-05;0,000197427725035312;0,00127540435097754;0,000849377123442809;0,852001358056489;0,000616568216984798
"consolidado";2,09249631286038;2,41043583851774;1,20966048813865;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578835;-0,364778848999164;0,382607514867499;0,432382345296638;0,0952157894725188;0,0897943503633441;0,00371903240600306;0,00493505175391623;0,0012428752802071;0,00151905624359035;0,000849377123442809;2,0349922838532;0,00351743510363143
"conselho";0,495473818675947;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028158;-0,644492944757117;0,662869775954887;0,35804757434024;0,0220756462448383;0,458431698054789;0,424033257276789;0,0954593984235838;0,00027802299546243;0,00677936821869429;0,00717148877591034;0,00209235012750505;0,00113250283125708;2,00603640964307;0,00455739759548545
"comprovar";1,19592659653075;1,5636623021973;-0,535037721399505;1,15846001931807;0,509779153634791;0,666531246396839;-0,228066737180148;0,493808541327581;0,31805782149647;0,463058298297164;0,0474049534073052;0,17147892679906;0,00161975132988632;0,00276901449072816;0,00032419633445116;0,00151985234015676;0,00113250283125708;1,27563462150779;0,00184285808334011
"comarca";0,364729193026062;-0,337630008594627;-0,681013646364744;2,88924415486859;0,121182970972474;-0,11217914088943;-0,226269951836239;0,959964810184009;0,0247634772427658;0,0180719644570986;0,0642895068126719;0,892875051487463;0,000112990416969515;9,68239150936646e-05;0,000393923771122598;0,00709037241204045;0,000849377123442809;1,39424637934598;0,00165112369732677
"colocar";0,495473818675947;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028158;-0,644492944757117;0,662869775954887;0,35804757434024;0,0220756462448383;0,458431698054789;0,424033257276789;0,0954593984235838;0,00027802299546243;0,00677936821869429;0,00717148877591034;0,00209235012750505;0,00113250283125708;2,00603640964307;0,00455739759548545
"benefício";0,399942351871891;-2,21244825573351;1,36166177059336;0,371100479741088;0,150662060803929;-0,83345015117989;0,512950847829278;0,139797055204166;0,0276332503931928;0,720171835190183;0,238524809835315;0,0136701045813095;0,000181148227430147;0,0055435190082653;0,00209979929501183;0,000155963268475726;0,00113250283125708;1,44729220603277;0,00237220241182696
"avaliação";0,894729442222055;-1,23239170852377;2,18973831412047;0,685102244823337;0,324902171992989;-0,447517119645819;0,795157397064216;0,248780465776974;0,134900845295763;0,217962337842797;0,601691030723743;0,0454457861376971;0,00090661469397394;0,00172003320865022;0,00543029884974763;0,00053155728863191;0,00113250283125708;1,46541018759819;0,00243196717770845
"atual";0,495473818675947;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028158;-0,644492944757117;0,662869775954887;0,35804757434024;0,0220756462448383;0,458431698054789;0,424033257276789;0,0954593984235838;0,00027802299546243;0,00677936821869429;0,00717148877591034;0,00209235012750505;0,00113250283125708;2,00603640964307;0,00455739759548545
"aptar";0,747641738365934;1,14027553403708;-1,40738682616858;2,40635204202761;0,240918375442763;0,367439797860622;-0,453513133872316;0,775417415800983;0,0864153056895036;0,171189023165024;0,228028140375405;0,514367530770067;0,000633033033914876;0,00147251222369598;0,0022431910288481;0,0065577917895475;0,00113250283125708;1,52993512914925;0,00265085107520377
"apenas";0,796670972984641;0,349386453183464;-0,208345112738897;1,83260210962619;0,390666118462023;0,171329763650155;-0,102166865938778;0,898659016244563;0,235010918348543;0,0384941632902874;0,0119689093036457;0,714526009057523;0,000718782150845181;0,000138245632693229;4,91593272957913e-05;0,00380343204100379;0,00113250283125708;0,988575373081654;0,00110677380324296
"afastamento";0,654637273995236;0,026935975938041;-1,31884170368465;-0,717435533555975;0,399634955949416;0,0164435451280641;-0,805110352088053;-0,437971269340332;0,212139591152054;0,000305871073372781;0,641155689762971;0,146398848011601;0,000485334043605792;8,21683804909089e-07;0,00196981136962381;0,000582914773282839;0,00113250283125708;0,854997174053471;0,000827882409557669
"viver";0,495473818675947;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028158;-0,644492944757116;0,662869775954887;0,35804757434024;0,0220756462448383;0,458431698054789;0,424033257276789;0,0954593984235838;0,000208517246596822;0,00508452616402071;0,00537861658193276;0,00156926259562878;0,000849377123442809;2,00603640964307;0,00341804819661409
"usuário";0,962442337245814;0,226885682285664;0,482118493327356;1,2253881245892;0,58444945619201;0,137777826782927;0,292769634440258;0,744125019572353;0,461762319414111;0,0218542517526711;0,0862848449714829;0,430098583861733;0,000786773997046874;4,37234820154853e-05;0,000197427725035312;0,00127540435097754;0,000849377123442809;0,852001358056489;0,000616568216984798
"tramitação";0,495473818675947;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028158;-0,644492944757116;0,662869775954887;0,35804757434024;0,0220756462448383;0,458431698054789;0,424033257276789;0,0954593984235838;0,000208517246596822;0,00508452616402071;0,00537861658193276;0,00156926259562878;0,000849377123442809;2,00603640964307;0,00341804819661409
"solução";-0,715007335755058;-1,21148797294838;1,99401200610269;0,750280914650787;-0,280062645872657;-0,474530134419567;0,781038529823244;0,293879024168278;0,101325954427316;0,247736860932396;0,586831117804139;0,0641060668361483;0,000434231730053975;0,00124663344444952;0,00337719468897085;0,000478132602680539;0,000849377123442809;1,35121656045698;0,001550781024847
"sogro";0,495473818675947;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028158;-0,644492944757116;0,662869775954887;0,35804757434024;0,0220756462448383;0,458431698054789;0,424033257276789;0,0954593984235838;0,000208517246596822;0,00508452616402071;0,00537861658193276;0,00156926259562878;0,000849377123442809;2,00603640964307;0,00341804819661409
"rol";0,29935688020112;0,716888765876865;-2,27973593093766;3,65424406473715;0,0684001077340179;0,163802043855952;-0,520897275440887;0,8349588876878;0,00742450056651253;0,0362614372920739;0,320638548646577;0,635675513494837;7,61165416679622e-05;0,000436519962605142;0,00441437931608849;0,0113421571500567;0,000849377123442809;2,08992371990348;0,00370989339327452
"restauração";0,113347951459724;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921958;-0,411847472779717;-0,573569245381382;-0,707420638766199;0,00141019608418628;0,213077774497779;0,361361795483523;0,42415023393451;1,09125918177656e-05;0,00193612704013851;0,00375519723731092;0,00571237213237058;0,000849377123442809;1,81571941196;0,00280025791305354
"respeitado";-3,13596964461707;1,25887119623009;0,949174172745921;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211941;-0,13206603260302;0,820860617058887;0,112652548490477;0,0559983761477494;0,010488458302885;0,00835303421174381;0,00134605607760287;0,000765230699497087;0,000185752586971847;0,000849377123442809;2,0821497141234;0,00368234493093786
"requerido";2,09249631286038;2,41043583851774;1,20966048813865;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578835;-0,364778848999164;0,382607514867499;0,432382345296638;0,0952157894725188;0,0897943503633441;0,00371903240600306;0,00493505175391623;0,0012428752802071;0,00151905624359035;0,000849377123442809;2,0349922838532;0,00351743510363143
"reintegração";-3,13596964461707;1,25887119623009;0,949174172745921;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211941;-0,13206603260302;0,820860617058887;0,112652548490477;0,0559983761477494;0,010488458302885;0,00835303421174381;0,00134605607760287;0,000765230699497087;0,000185752586971847;0,000849377123442809;2,0821497141234;0,00368234493093786
"redução";-0,907754937652075;0,155323203928578;-1,14440248138718;0,197755683998861;-0,612438688864378;0,104792533115025;-0,772098642665313;0,133420625766027;0,447281172470394;0,0111524110179048;0,529369418485056;0,0121969980266459;0,000699902910672471;2,04914759444836e-05;0,00111239272882655;3,32168549438198e-05;0,000849377123442809;0,816494238260118;0,000566248166289896
"recomendado";0,773064071926608;-0,2030482873749;-0,998543627933647;-2,17466206632035;0,306416985211398;-0,0804816137874547;-0,395789610699342;-0,861963992913038;0,146029462473556;0,00857947822625683;0,181426818596943;0,663964240703241;0,000507611601900126;3,50186356222083e-05;0,000846904906755569;0,00401683615744;0,000849377123442809;1,21694250422093;0,0012578842513416
"psíquico";0,237353903953988;-0,0253376061891633;-2,2207058492817;1,5717190143481;0,0869083471952347;-0,00927749423582606;-0,813122816826625;0,575492964374397;0,0109421993815707;0,000106192962625422;0,713266500728753;0,275685106927052;4,78512534446763e-05;5,45295261096088e-07;0,00418873256146713;0,00209821686868348;0,000849377123442809;1,36495671901384;0,00158248033248671
"prover";-0,969757913899207;-0,58690316813745;-1,08537239973122;-1,8847693663902;-0,395399035198323;-0,239297811454113;-0,442538486702382;-0,768476315955588;0,2264933923402;0,0706503776409072;0,211273150209968;0,491583079808924;0,000798780077777583;0,000292572476305019;0,00100059448989098;0,00301728955080654;0,000849377123442809;1,22577392169182;0,00127620756548675
"promover";0,175350927706856;-0,767563978255191;-2,16167576762575;-0,510806036040961;0,0744077439275829;-0,325705171275327;-0,917277251254993;-0,216753485273483;0,00738762111908158;0,120550872168732;0,836040806989014;0,036020699723173;2,61166034946107e-05;0,000500414321105551;0,0039690052018746;0,00022162186278812;0,000849377123442809;1,22724302976173;0,00127926850574638
"priorizam";-3,13596964461707;1,25887119623009;0,949174172745921;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211941;-0,13206603260302;0,820860617058887;0,112652548490477;0,0559983761477494;0,010488458302885;0,00835303421174381;0,00134605607760287;0,000765230699497087;0,000185752586971847;0,000849377123442809;2,0821497141234;0,00368234493093786
"prioritário";-1,39314765879125;1,64272607699264;1,0360029445435;-0,757538626240708;-0,555635590656296;0,655176117417623;0,413193895406991;-0,302132670130183;0,361560375056754;0,428123966137063;0,148890297607044;0,0614253611991389;0,00164852242287278;0,00229208575653875;0,000911638251219814;0,000487427607797275;0,000849377123442809;1,39373930781903;0,00164992292595685
"preservação";-3,13596964461707;1,25887119623009;0,949174172745921;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211941;-0,13206603260302;0,820860617058887;0,112652548490477;0,0559983761477494;0,010488458302885;0,00835303421174381;0,00134605607760287;0,000765230699497087;0,000185752586971847;0,000849377123442809;2,0821497141234;0,00368234493093786
