"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"devido";0,0574784720851278;-0,398057820989914;-1,33753979581856;0,0411531013296792;-0,284999117895965;-0,957643944819509;0,00465066524603281;0,0973502299733346;0,897999104780633;2,46780560466167e-06;0,000118356697554613;0,00133633068563837;0,000746965452847806;0,71930536164207;0,000386480077151842
"destituir";-0,707987310304174;-1,38078606657493;2,1013889072873;-0,271029805508913;-0,528588823029097;0,80444807209323;0,172369100669789;0,286154954315735;0,541475945014474;0,000468016836182763;0,00178017755522639;0,00412309555524753;0,000933706816059757;1,45532968640237;0,0019775765603399
"depois";-0,73584556148004;-1,61279105491874;-0,207489737806277;-0,412277833545685;-0,903610807608022;-0,116251865967197;0,320001351137163;0,670926095417087;0,00907255344575048;0,000505573006862629;0,0024286601184182;4,019793771701e-05;0,000933706816059757;1,11013652348492;0,00115070317532698
"demanda";-0,701192915207569;-0,985390006785809;-2,07036282594269;-0,292441381461787;-0,410969376063615;-0,863471024613221;0,201181894432069;0,173408415893623;0,625409689674308;0,000459077034862081;0,000906623217061938;0,00400224297950085;0,000933706816059757;1,33416239467599;0,0016619881375981
"declaração";0,817933542000656;0,119425973401677;0,72683099824976;0,743096730011793;0,108499096511181;0,660329611559286;0,774667643378038;0,00720803636039812;0,218124320261562;0,000499731300937247;1,06536419218958e-05;0,000394609374428939;0,000746965452847806;0,793096315907739;0,000469842589211151
"conselho";-0,73584556148004;-1,61279105491874;-0,207489737806277;-0,412277833545685;-0,903610807608022;-0,116251865967197;0,320001351137163;0,670926095417087;0,00907255344575048;0,000505573006862629;0,0024286601184182;4,019793771701e-05;0,000933706816059757;1,11013652348492;0,00115070317532698
"autorização";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102455;0,0102318977803123;0,000190042683306915;0,00561480137541664;7,65554977855403e-05;0,000933706816059757;1,44261142828777;0,0019431631494178
"atual";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835556;-0,783363420902131;0,13480634163949;0,343318440834889;0,521875217525622;0,000544578443945068;0,00317765867529146;0,0059123341162073;0,000933706816059757;1,77515148387333;0,00294226217618831
"assunto";1,62796503430999;-0,53685538372517;0,62630019047842;0,89202079998767;-0,29416244131508;0,34317247924172;0,90889296286707;0,04313971083559;0,0479673262973395;0,002474575306196;0,000269107099005322;0,000366248299340154;0,000933706816059757;1,4573179860165;0,00198298385841942
"aptar";-0,499731097274624;1,70883059681631;0,422093167475575;-0,273113974264166;0,933913294941969;0,230683147612191;0,157285686032272;0,802702252910632;0,0400120610570989;0,000233175695222502;0,00272651914903416;0,000166351673230218;0,000933706816059757;1,07536871498475;0,00107975525039024
"aproximação";-0,65940553844377;-0,637382524270094;1,39295514169767;-0,395385887629865;-0,382180677027761;0,835229267907768;0,33344487229753;0,13597503363437;0,530580094068098;0,000405990349328028;0,000379324446540538;0,00181169376917085;0,000933706816059757;0,974554635322225;0,000886794339148493
"antes";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835556;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000326747066367041;0,00190659520517487;0,00354740046972438;0,000560224089635854;1,77515148387333;0,00176535730571298
"adotar";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440167;0,140769147364872;0,76210679929111;0,000359825780595036;0,00119490381700881;0,00791814563001647;0,000746965452847806;1,90063228973287;0,00269834031803936
"viver";-0,728880998686074;-1,55478980783278;0,369729923467116;-0,41495899112869;-0,885156851719955;0,210490815796504;0,324916911901795;0,645271432867134;0,0298116552310696;0,000396838476373937;0,00180569288257009;0,000102110338978151;0,000746965452847806;1,091279740886;0,000889554788323598
"vista";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835557;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000435662755156054;0,00254212694023317;0,00472986729296584;0,000746965452847806;1,77515148387333;0,00235380974095064
"violação";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440167;0,140769147364872;0,76210679929111;0,000359825780595036;0,00119490381700881;0,00791814563001647;0,000746965452847806;1,90063228973287;0,00269834031803936
"tutela";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000152034146645532;0,00449184110033331;6,12443982284323e-05;0,000746965452847806;1,44261142828777;0,00155453051953424
"transitar";-0,53211894518156;1,21322823527976;0,894382344535327;-0,332900046348477;0,759010254029021;0,55953640937832;0,233851156082585;0,53057539413263;0,235573449784788;0,000158627771328368;0,000824606583126067;0,000448134329533057;0,000560224089635854;0,939084307709795;0,000494050048732092
"tampouco";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835557;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000435662755156054;0,00254212694023317;0,00472986729296584;0,000746965452847806;1,77515148387333;0,00235380974095064
"suspender";-0,529287947224641;1,37797659352522;-0,843847544310503;-0,311289635676532;0,810428111991751;-0,496291283435301;0,205564846517517;0,608118939842117;0,186316213640366;0,000209259182877516;0,00141835256194463;0,000531898172204569;0,000746965452847806;0,996284108197051;0,000741424481229499
"seguro";0,331205900332139;0,0841882531009633;-0,944596933458134;0,329717555144201;0,083809935017686;-0,940352183292017;0,25454496930475;0,00717813122352623;0,738276899471722;6,14550971511612e-05;3,97067896929515e-06;0,000499867432324095;0,000560224089635854;0,56024943656072;0,000175842818580731
"réu";-0,717273394029463;-1,45812106268953;1,33176269225611;-0,341396613903252;-0,694013743722898;0,633871655415449;0,247958805681093;0,447236529004495;0,304804665314411;0,00028822471808546;0,00119110197952877;0,000993608889907692;0,000560224089635854;1,22930762779517;0,000846609100143072
"roberto";2,20847083906654;-0,354873336555707;-0,0310818193604964;0,987239228693768;-0,158636859888682;-0,0138943158447251;0,988787058266801;0,0111431040010336;6,98377321643642e-05;0,00364320705658807;9,40691577950925e-05;7,21628007289285e-07;0,000746965452847806;1,89542194689607;0,00268356627957072
"restauração";-0,572603755065231;0,593725283359061;1,48474381586002;-0,337126312987219;0,349561828638951;0,874158096141789;0,258617489236846;0,121355818435033;0,620026692328122;0,000244911342905548;0,000263312576731875;0,00164665859849454;0,000746965452847806;0,960928045407363;0,000689734982969498
"referência";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440167;0,140769147364872;0,76210679929111;0,000359825780595036;0,00119490381700881;0,00791814563001647;0,000746965452847806;1,90063228973287;0,00269834031803936
"recomendado";0,153028500880465;0,82120284232089;0,663016303561371;0,143489149884515;0,770011449170603;0,621685798463828;0,0493522546117584;0,620302093706854;0,33034565168139;1,7492229379438e-05;0,00050373416114727;0,000328359005630763;0,000746965452847806;0,587874263217503;0,000258148384204312
"recente";-0,74629240567099;-1,69979292554767;-1,07331922971637;-0,348026361826906;-0,792682255965858;-0,500532209303662;0,249890278057917;0,565800542707893;0,18430917923419;0,000416024167889593;0,0021582042873889;0,000860514785343744;0,000746965452847806;1,27408958223741;0,00121255220434427
"quo";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000114025609984149;0,00336888082524998;4,59332986713242e-05;0,000560224089635854;1,44261142828777;0,00116589788965068
"pátrio";0,354421109645361;0,277525743387472;0,979468604119846;0,328789327195591;0,257455044196229;0,908633302570508;0,250567561866138;0,0670551662415445;0,682377271892317;7,037216972675e-05;4,31487609203187e-05;0,000537455880367775;0,000560224089635854;0,604258516289635;0,000204553700004791
"psíquico";-0,529287947224641;1,37797659352522;-0,843847544310503;-0,311289635676532;0,810428111991751;-0,496291283435301;0,205564846517517;0,608118939842117;0,186316213640366;0,000209259182877516;0,00141835256194463;0,000531898172204569;0,000746965452847806;0,996284108197051;0,000741424481229499
"procedimento";-0,529287947224641;1,37797659352522;-0,843847544310503;-0,311289635676532;0,810428111991751;-0,496291283435301;0,205564846517517;0,608118939842117;0,186316213640366;0,000209259182877516;0,00141835256194463;0,000531898172204569;0,000746965452847806;0,996284108197051;0,000741424481229499
"pleno";0,09230128605496;-0,108051585560152;1,54855851054841;0,0593552471265456;-0,0694836316746343;0,995815735750269;0,00980712832996293;0,00586581890911634;0,984327052760919;6,36379264791749e-06;8,72093007810478e-06;0,00179124814983522;0,000746965452847806;0,795430877453477;0,000472612721424022
"perspectiva";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440168;0,140769147364872;0,76210679929111;0,000269869335446277;0,000896177862756611;0,00593860922251236;0,000560224089635854;1,90063228973287;0,00202375523852952
"permanecer";-0,650742376875652;-0,480532262236862;0,927236869663566;-0,528841270981205;-0,390515972740124;0,753541097181712;0,509693015524643;0,121304137614547;0,369002846860808;0,000316314204341194;0,000172482730196434;0,000642217152166939;0,000746965452847806;0,777893908529021;0,000452002937760267
"pena";-0,650742376875652;-0,480532262236862;0,927236869663566;-0,528841270981205;-0,390515972740124;0,753541097181712;0,509693015524643;0,121304137614547;0,369002846860808;0,000316314204341194;0,000172482730196434;0,000642217152166939;0,000746965452847806;0,777893908529021;0,000452002937760267
"parágrafo";-0,728880998686074;-1,55478980783278;0,369729923467116;-0,41495899112869;-0,885156851719955;0,210490815796504;0,324916911901795;0,645271432867134;0,0298116552310696;0,000396838476373937;0,00180569288257009;0,000102110338978151;0,000746965452847806;1,091279740886;0,000889554788323598
"parente";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440167;0,140769147364872;0,76210679929111;0,000359825780595036;0,00119490381700881;0,00791814563001647;0,000746965452847806;1,90063228973287;0,00269834031803936
"parecer";-0,590015162050147;0,44872216564418;0,0416946626765317;-0,794704090281264;0,604393519648209;0,0561594364063496;0,797303943531357;0,20127629192649;0,00141976454215252;0,000260032038430671;0,000150402675585735;1,2985582787748e-06;0,000746965452847806;0,563919144446853;0,000237538600540557
"omissão";-0,590015162050147;0,44872216564418;0,0416946626765317;-0,794704090281264;0,604393519648209;0,0561594364063496;0,797303943531357;0,20127629192649;0,00141976454215252;0,000260032038430671;0,000150402675585735;1,2985582787748e-06;0,000746965452847806;0,563919144446853;0,000237538600540557
"observância";-0,555334154494782;1,01989074499325;-1,02968319304265;-0,357809735788988;0,657130189177113;-0,663439603465656;0,270415876091511;0,398080337598539;0,331503786309949;0,00017277088131565;0,000582732286679485;0,000593976178170596;0,000560224089635854;0,911389276678653;0,000465339167308032
"nascer";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440167;0,140769147364872;0,76210679929111;0,000359825780595036;0,00119490381700881;0,00791814563001647;0,000746965452847806;1,90063228973287;0,00269834031803936
"narrar";-0,685565190845484;-0,770538497666624;-1,9588614367034;-0,309679377409203;-0,348063007593692;-0,884845085849654;0,224088329644962;0,123552180732484;0,652359489622554;0,000351073487132777;0,000443495481894557;0,00286620961957327;0,000746965452847806;1,2359609836405;0,0011410640919377
"mudança";-0,590015162050147;0,44872216564418;0,0416946626765317;-0,794704090281264;0,604393519648209;0,0561594364063496;0,797303943531357;0,20127629192649;0,00141976454215252;0,000260032038430671;0,000150402675585735;1,2985582787748e-06;0,000746965452847806;0,563919144446853;0,000237538600540557
"motivo";-0,511876540239725;1,5229797112401;0,599201608872982;-0,298505689716384;0,888140153707525;0,349430136907679;0,186836526879486;0,721870972317154;0,0912925008033634;0,000195718089596856;0,0017325618680478;0,000268192394454506;0,000746965452847806;1,01064808099844;0,000762957642297544
"merecer";2,20847083906654;-0,354873336555707;-0,0310818193604964;0,987239228693768;-0,158636859888682;-0,013894315844725;0,988787058266801;0,0111431040010336;6,98377321643639e-05;0,00273240529244105;7,05518683463193e-05;5,41221005466961e-07;0,000560224089635854;1,89542194689607;0,00201267470967804
"menos";-0,00324874274037765;-1,32731224887096;-0,451997588831529;-0,00231694547653663;-0,946615462268253;-0,322356632254278;1,25379661330101e-05;0,913445544613957;0,0865419174199125;7,88371943466404e-09;0,00131597221736909;0,000152606401725129;0,000746965452847806;0,783010161984712;0,000457968189558412
"menino";-0,00324874274037765;-1,32731224887096;-0,451997588831529;-0,00231694547653663;-0,946615462268253;-0,322356632254278;1,25379661330101e-05;0,913445544613957;0,0865419174199125;7,88371943466404e-09;0,00131597221736909;0,000152606401725129;0,000746965452847806;0,783010161984712;0,000457968189558412
"lorea";2,20847083906654;-0,354873336555707;-0,0310818193604964;0,987239228693768;-0,158636859888682;-0,0138943158447251;0,988787058266801;0,0111431040010336;6,98377321643642e-05;0,00364320705658807;9,40691577950925e-05;7,21628007289285e-07;0,000746965452847806;1,89542194689607;0,00268356627957072
"liminar";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000114025609984149;0,00336888082524998;4,59332986713242e-05;0,000560224089635854;1,44261142828777;0,00116589788965068
"jamais";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440167;0,140769147364872;0,76210679929111;0,000359825780595036;0,00119490381700881;0,00791814563001647;0,000746965452847806;1,90063228973287;0,00269834031803936
"intervenção";-0,555334154494782;1,01989074499325;-1,02968319304265;-0,357809735788988;0,657130189177113;-0,663439603465656;0,270415876091511;0,398080337598539;0,331503786309949;0,00017277088131565;0,000582732286679485;0,000593976178170596;0,000560224089635854;0,911389276678653;0,000465339167308032
"informar";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835557;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000435662755156054;0,00254212694023317;0,00472986729296584;0,000746965452847806;1,77515148387333;0,00235380974095064
"indenização";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440167;0,140769147364872;0,76210679929111;0,000359825780595036;0,00119490381700881;0,00791814563001647;0,000746965452847806;1,90063228973287;0,00269834031803936
"indeferir";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000114025609984149;0,00336888082524998;4,59332986713242e-05;0,000560224089635854;1,44261142828777;0,00116589788965068
"indeferimento";0,250236280564799;-1,15481765074043;0,236126009191246;0,207668360245554;-0,958370574285235;0,195958399914655;0,0942252869126639;0,875858101774097;0,0299166113132399;3,50802219108709e-05;0,000747116978409879;3,12355698692349e-05;0,000560224089635854;0,695716277439475;0,000271160301789491
"inaptidão";0,153028500880465;0,82120284232089;0,663016303561371;0,143489149884515;0,770011449170603;0,621685798463828;0,0493522546117584;0,620302093706854;0,33034565168139;1,7492229379438e-05;0,00050373416114727;0,000328359005630763;0,000746965452847806;0,587874263217503;0,000258148384204312
"grau";-0,650742376875652;-0,480532262236862;0,927236869663566;-0,528841270981205;-0,390515972740124;0,753541097181712;0,509693015524643;0,121304137614547;0,369002846860808;0,000316314204341194;0,000172482730196434;0,000642217152166939;0,000746965452847806;0,777893908529021;0,000452002937760267
"função";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835557;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000435662755156054;0,00254212694023317;0,00472986729296584;0,000746965452847806;1,77515148387333;0,00235380974095064
"formação";-0,529287947224641;1,37797659352522;-0,843847544310503;-0,311289635676532;0,810428111991751;-0,496291283435301;0,205564846517517;0,608118939842117;0,186316213640366;0,000209259182877516;0,00141835256194463;0,000531898172204569;0,000746965452847806;0,996284108197051;0,000741424481229499
"execução";2,20847083906654;-0,354873336555707;-0,0310818193604964;0,987239228693768;-0,158636859888682;-0,0138943158447251;0,988787058266801;0,0111431040010336;6,98377321643642e-05;0,00364320705658807;9,40691577950925e-05;7,21628007289285e-07;0,000746965452847806;1,89542194689607;0,00268356627957072
"exame";-0,607426569035063;0,303719047929298;-1,40135449050695;-0,390065295412426;0,195036348741084;-0,899894376015632;0,332558778149352;0,0362881573643582;0,631153064486288;0,000275605629706598;6,89040224650453e-05;0,00146688657931952;0,000746965452847806;0,89892860168705;0,000603602338697319
"estágio";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835556;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000326747066367041;0,00190659520517487;0,00354740046972438;0,000560224089635854;1,77515148387333;0,00176535730571298
"estudo";-0,668153783860568;-0,625535379951743;-0,515812283519918;-0,635966049881499;-0,595400750932588;-0,490963470318345;0,626933008940115;0,239834710676932;0,133232280382951;0,000333467397861584;0,000292283482032771;0,000198739355241854;0,000746965452847806;0,720164130450151;0,000387403454556133
"entanto";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835557;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000435662755156054;0,00254212694023317;0,00472986729296584;0,000746965452847806;1,77515148387333;0,00235380974095064
"diverso";-0,74629240567099;-1,69979292554767;-1,07331922971637;-0,348026361826906;-0,792682255965858;-0,500532209303662;0,249890278057917;0,565800542707893;0,18430917923419;0,000416024167889593;0,0021582042873889;0,000860514785343744;0,000746965452847806;1,27408958223741;0,00121255220434427
"determinação";0,135617093895549;0,676199724606009;-0,780032849622114;0,130251250868298;0,649445121088984;-0,749169971595871;0,0422880779558203;0,458858802139293;0,498853119904885;1,37381857379453e-05;0,000341547015915773;0,000454492060869912;0,000746965452847806;0,562822023355232;0,000236615223136267
"desenvolver";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440168;0,140769147364872;0,76210679929111;0,000269869335446277;0,000896177862756611;0,00593860922251236;0,000560224089635854;1,90063228973287;0,00202375523852952
"deferimento";0,722383513205318;-1,09983468990913;-1,27372510113017;0,39445368116449;-0,600558891747236;-0,695510827348586;0,320480562048745;0,32423573550911;0,355283702442148;0,000389794913277952;0,000903556560319333;0,00121185854957914;0,000746965452847806;1,08901183963639;0,000885861278706438
"consolidado";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000152034146645532;0,00449184110033331;6,12443982284323e-05;0,000746965452847806;1,44261142828777;0,00155453051953424
"conjunto";-0,636303774262122;-0,219115158848142;0,151039749606727;-0,92256027502553;-0,31768936376909;0,21898860037182;0,932969086257634;0,0482862092676411;0,018744704474723;0,000226824926128976;2,68971724577291e-05;1,27803954965057e-05;0,000560224089635854;0,562207318868062;0,000177073988453118
"conduta";-0,728880998686074;-1,55478980783278;0,369729923467116;-0,41495899112869;-0,885156851719955;0,210490815796504;0,324916911901795;0,645271432867134;0,0298116552310696;0,000396838476373937;0,00180569288257009;0,000102110338978151;0,000746965452847806;1,091279740886;0,000889554788323598
"comprovar";0,0748898790700439;-0,253054703275033;0,105509357364921;0,263498526265385;-0,890367860190168;0,371232541941507;0,149451456455858;0,744770951220283;0,10577759232386;4,18935125088761e-06;4,7833189803634e-05;8,31538710854049e-06;0,000746965452847806;0,165325055057196;2,0416338995081e-05
"colocar";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440167;0,140769147364872;0,76210679929111;0,000359825780595036;0,00119490381700881;0,00791814563001647;0,000746965452847806;1,90063228973287;0,00269834031803936
"cerceamento";-0,613088564948901;-0,0257776685616332;2,07510528718471;-0,283321477978815;-0,0119124178353231;0,958951007308098;0,196627140235507;0,000151713529098537;0,803221146235394;0,000210575679815744;3,72262294943087e-07;0,00241235963748007;0,000560224089635854;1,17995951607235;0,000780002498358372
"causar";-0,74629240567099;-1,69979292554767;-1,07331922971637;-0,348026361826906;-0,792682255965858;-0,500532209303662;0,249890278057917;0,565800542707893;0,18430917923419;0,000416024167889593;0,0021582042873889;0,000860514785343744;0,000746965452847806;1,27408958223741;0,00121255220434427
"busca";-0,590015162050147;0,44872216564418;0,0416946626765317;-0,794704090281264;0,604393519648209;0,0561594364063496;0,797303943531357;0,20127629192649;0,00141976454215252;0,000260032038430671;0,000150402675585735;1,2985582787748e-06;0,000746965452847806;0,563919144446853;0,000237538600540557
"benefício";-0,740488603342685;-1,65145855297604;-0,592302845321874;-0,388845296559481;-0,86721373953473;-0,31103000708253;0,29420090838953;0,638678972538352;0,0671201190721181;0,000307183961725714;0,00152790776033485;0,000196539305645035;0,000560224089635854;1,16509676582228;0,000760476455870893
"avaliação";-0,00324874274037765;-1,32731224887096;-0,451997588831529;-0,00231694547653663;-0,946615462268253;-0,322356632254278;1,25379661330101e-05;0,913445544613957;0,0865419174199125;7,88371943466404e-09;0,00131597221736909;0,000152606401725129;0,000746965452847806;0,783010161984712;0,000457968189558412
"arts";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000114025609984149;0,00336888082524998;4,59332986713242e-05;0,000560224089635854;1,44261142828777;0,00116589788965068
"arriar";2,20847083906654;-0,354873336555707;-0,0310818193604964;0,987239228693768;-0,158636859888682;-0,0138943158447251;0,988787058266801;0,0111431040010336;6,98377321643642e-05;0,00364320705658807;9,40691577950925e-05;7,21628007289285e-07;0,000746965452847806;1,89542194689607;0,00268356627957072
"apto";-0,74629240567099;-1,69979292554767;-1,07331922971637;-0,348026361826906;-0,792682255965858;-0,500532209303662;0,249890278057917;0,565800542707893;0,18430917923419;0,000416024167889593;0,0021582042873889;0,000860514785343744;0,000746965452847806;1,27408958223741;0,00121255220434427
"abuso";-0,668153783860568;-0,625535379951743;-0,515812283519918;-0,635966049881499;-0,595400750932588;-0,490963470318345;0,626933008940115;0,239834710676932;0,133232280382951;0,000333467397861584;0,000292283482032771;0,000198739355241854;0,000746965452847806;0,720164130450151;0,000387403454556133
"zietlow";2,20847083906654;-0,354873336555707;-0,0310818193604964;0,987239228693768;-0,158636859888682;-0,013894315844725;0,988787058266801;0,0111431040010336;6,98377321643639e-05;0,00273240529244105;7,05518683463193e-05;5,41221005466961e-07;0,000560224089635854;1,89542194689607;0,00201267470967804
"viável";-0,659518983575344;-0,41245264913465;-1,77302578797125;-0,34063305408673;-0,213026476932105;-0,915744965909965;0,266822330070849;0,0455465802507834;0,687631089678367;0,00024367803344328;9,53037466544487e-05;0,00176113190185495;0,000560224089635854;1,08963698826807;0,000665158972662133
"uso";-0,659518983575344;-0,41245264913465;-1,77302578797125;-0,34063305408673;-0,213026476932105;-0,915744965909965;0,266822330070849;0,0455465802507834;0,687631089678367;0,00024367803344328;9,53037466544487e-05;0,00176113190185495;0,000560224089635854;1,08963698826807;0,000665158972662133
"tudo";-0,555334154494782;1,01989074499325;-1,02968319304265;-0,357809735788988;0,657130189177113;-0,663439603465656;0,270415876091511;0,398080337598539;0,331503786309949;0,00017277088131565;0,000582732286679485;0,000593976178170596;0,000560224089635854;0,911389276678653;0,000465339167308032
"tramitação";-0,740488603342685;-1,65145855297604;-0,592302845321874;-0,388845296559481;-0,86721373953473;-0,31103000708253;0,29420090838953;0,638678972538352;0,0671201190721181;0,000307183961725714;0,00152790776033485;0,000196539305645035;0,000560224089635854;1,16509676582228;0,000760476455870893
"sogro";-0,613088564948901;-0,0257776685616332;2,07510528718471;-0,283321477978815;-0,0119124178353231;0,958951007308098;0,196627140235507;0,000151713529098537;0,803221146235394;0,000210575679815744;3,72262294943087e-07;0,00241235963748007;0,000560224089635854;1,17995951607235;0,000780002498358372
"sobretudo";-0,636303774262122;-0,219115158848142;0,151039749606727;-0,92256027502553;-0,31768936376909;0,21898860037182;0,932969086257634;0,0482862092676411;0,018744704474723;0,000226824926128976;2,68971724577291e-05;1,27803954965057e-05;0,000560224089635854;0,562207318868062;0,000177073988453118
"rol";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000114025609984149;0,00336888082524998;4,59332986713242e-05;0,000560224089635854;1,44261142828777;0,00116589788965068
"responsabilidade";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440168;0,140769147364872;0,76210679929111;0,000269869335446277;0,000896177862756611;0,00593860922251236;0,000560224089635854;1,90063228973287;0,00202375523852952
"recorrido";0,331205900332139;0,0841882531009633;-0,944596933458134;0,329717555144201;0,083809935017686;-0,940352183292017;0,25454496930475;0,00717813122352623;0,738276899471722;6,14550971511612e-05;3,97067896929515e-06;0,000499867432324095;0,000560224089635854;0,56024943656072;0,000175842818580731
"quase";-0,717273394029463;-1,45812106268953;1,33176269225611;-0,341396613903252;-0,694013743722898;0,633871655415449;0,247958805681093;0,447236529004495;0,304804665314411;0,00028822471808546;0,00119110197952877;0,000993608889907692;0,000560224089635854;1,22930762779517;0,000846609100143072
"quadro";-0,717273394029463;-1,45812106268953;1,33176269225611;-0,341396613903252;-0,694013743722898;0,633871655415449;0,247958805681093;0,447236529004495;0,304804665314411;0,00028822471808546;0,00119110197952877;0,000993608889907692;0,000560224089635854;1,22930762779517;0,000846609100143072
"proximidade";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440168;0,140769147364872;0,76210679929111;0,000269869335446277;0,000896177862756611;0,00593860922251236;0,000560224089635854;1,90063228973287;0,00202375523852952
"ppa";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000114025609984149;0,00336888082524998;4,59332986713242e-05;0,000560224089635854;1,44261142828777;0,00116589788965068
"posteriormente";-0,613088564948901;-0,0257776685616332;2,07510528718471;-0,283321477978815;-0,0119124178353231;0,958951007308098;0,196627140235507;0,000151713529098537;0,803221146235394;0,000210575679815744;3,72262294943087e-07;0,00241235963748007;0,000560224089635854;1,17995951607235;0,000780002498358372
"posterior";-0,53211894518156;1,21322823527976;0,894382344535327;-0,332900046348477;0,759010254029021;0,55953640937832;0,233851156082585;0,53057539413263;0,235573449784788;0,000158627771328368;0,000824606583126067;0,000448134329533057;0,000560224089635854;0,939084307709795;0,000494050048732092
"perpetrar";-0,740488603342685;-1,65145855297604;-0,592302845321874;-0,388845296559481;-0,86721373953473;-0,31103000708253;0,29420090838953;0,638678972538352;0,0671201190721181;0,000307183961725714;0,00152790776033485;0,000196539305645035;0,000560224089635854;1,16509676582228;0,000760476455870893
"penal";2,20847083906654;-0,354873336555707;-0,0310818193604964;0,987239228693768;-0,158636859888682;-0,013894315844725;0,988787058266801;0,0111431040010336;6,98377321643639e-05;0,00273240529244105;7,05518683463193e-05;5,41221005466961e-07;0,000560224089635854;1,89542194689607;0,00201267470967804
"passo";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440168;0,140769147364872;0,76210679929111;0,000269869335446277;0,000896177862756611;0,00593860922251236;0,000560224089635854;1,90063228973287;0,00202375523852952
