"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"retornar";-1,2507470617935;-0,73621759282746;0,0107326464569866;1,19975680255627;-0,565942848971278;-0,636102225785787;-0,374423945308871;0,00545838603855801;0,610169710423577;-0,28782598568088;0,50967636334637;0,146433744542453;2,48995036995887e-05;0,29026276621664;0,053602226390837;0,0017362577276194;0,000601571968910832;1,27846503852016e-07;0,00159757645425088;0,000355484248947533;0,00110987791342952;1,08075387678795;0,00129636952518556
"referência";0,480971260143497;-2,35791121638811;-0,956046350569848;0,201723501017493;0,0547392178994205;0,185142491433575;-0,907641668757968;-0,36801534299091;0,0776503601232628;0,0210710202892382;0,0422543947241588;0,842096386780047;0,110767680427821;0,00460040432624805;0,00028113374171981;0,000256751779227551;0,00617063851761249;0,00101445574299437;4,51635636656544e-05;3,32561817562734e-06;0,00110987791342952;1,44340345761012;0,00231233467418519
"rede";2,15495122706669;-0,594126032625271;-2,01637949096161;-0,605240018313406;-0,57995072165667;0,689597805914679;-0,190124028511249;-0,64525398783675;-0,193680573109215;-0,185587840768656;0,578053010846854;0,0364353727062424;0,335783114580082;0,0282226263281736;0,0215058755386466;0,00386555060297136;0,000293828309636275;0,00338439477100771;0,000304924095256391;0,000279974616717613;0,000832408435072142;1,74846993431899;0,00254479504263385
"quo";0,579663660395349;-0,213221496336757;1,40798710015334;-1,00318166379159;-1,78702645101607;0,226256182580732;-0,0832252996028822;0,549570049270189;-0,391565090572812;-0,697517906680447;0,0850172527251131;0,0095387214271149;0,332792708107228;0,157602631673469;0,415048686067074;0,000372930032389494;5,04588307437135e-05;0,00220025269056406;0,00111695166544691;0,00354435464664938;0,00110987791342952;1,22638575925819;0,0016692808329759
"pátrio";1,14832493090002;0,489471551007255;-1,34530411929785;-0,789590875474913;1,02094757240909;0,511816261145007;0,218160811833139;-0,599611230161435;-0,351926043618197;0,455043302879391;0,362327248112533;0,0545883029097005;0,329939175705679;0,106029088288401;0,147116184983687;0,00109765550521076;0,000199430410026733;0,0015065287236957;0,000518968160904472;0,000867647568486139;0,000832408435072142;1,17684388048367;0,00115285365069246
"programa";-0,126635248338751;1,13834980968208;0,273930475062507;-1,28451143571237;-0,248917438198846;-0,0719373997005772;0,646659807063507;0,155611066691536;-0,72968951206713;-0,141401967296294;0,00731115158923873;0,489893107725924;0,0226975410525597;0,465588133699914;0,0145100659323606;1,77985417556238e-05;0,00143822451631879;8,32829136159496e-05;0,00183126484847485;6,87679145832147e-05;0,00110987791342952;0,913621412263972;0,000926419628132314
"produzir";-0,0843118589652428;1,35365329230188;0,584676933243601;3,75700969345786;-1,37758663262158;-0,0197661545839745;0,317351800293897;0,137072231427626;0,880797022931172;-0,322962755980038;0,000620037612399885;0,132534476787802;0,0197830914633693;0,762034639680585;0,0850277544558412;7,88955556290233e-06;0,00203371502304075;0,000379408564114475;0,0156660619719604;0,00210626518354902;0,00110987791342952;2,08873913962407;0,00484220998157326
"procedimento";-0,245818772251568;0,748830910815229;1,63003666558213;0,348069928273811;-1,95341131408545;-0,0915149369379423;0,278779415228327;0,606840158263504;0,129581631395397;-0,727228077762285;0,0139769761814524;0,107553348517496;0,407755111967975;0,0173446491446273;0,453369914188445;6,70664470491326e-05;0,000622361523853902;0,00294896729316548;0,000134464678100484;0,00423508963595678;0,00110987791342952;1,28266424913951;0,00182600174919048
"postular";0,741170573681675;0,391600885149893;0,362627367814815;2,40575810139246;-1,2112017695522;0,260599970801033;0,137689194443857;0,127501933859538;0,845878820934531;-0,425865727792678;0,107722523243517;0,0249362294429244;0,0171085368265456;0,702463028512746;0,147769681974266;0,000609693473131657;0,000170201168979112;0,000145947400541955;0,00642360937005047;0,00162820169430231;0,00110987791342952;1,39305886080249;0,00215384349573842
"posto";3,29837132826559;-2,19214514556274;-0,826201194640805;0,0564732077882881;-0,42413483961212;0,810764550385115;-0,538845810988682;-0,20308648524811;0,0138815404223614;-0,104255542604903;0,70592379721023;0,258565523440935;0,0293867730870993;0,00012808345110555;0,00599582281062873;0,0120746430844889;0,00533351868947202;0,000757612002248494;3,53964838834536e-06;0,000199656339814427;0,00110987791342952;2,42172705001243;0,0065091697056181
"período";-0,650941290240718;1,08405289558277;-2,45434165165775;0,487780107315751;-0,584806496992557;-0,227282303940927;0,378507314554852;-0,856956585194754;0,170313034784257;-0,204190715797025;0,0741068253888719;0,170431078019892;0,69898223298339;0,025755626312833;0,0307242372950161;0,000470282534228913;0,00130429598270964;0,00668567474257722;0,00026407262274469;0,000379576735765489;0,00110987791342952;1,47508576914935;0,00241495896375909
"objectivo";-1,2507470617935;-0,73621759282746;0,0107326464569866;1,19975680255627;-0,565942848971278;-0,636102225785787;-0,374423945308871;0,00545838603855801;0,610169710423577;-0,28782598568088;0,50967636334637;0,146433744542453;2,48995036995887e-05;0,29026276621664;0,053602226390837;0,0017362577276194;0,000601571968910832;1,27846503852016e-07;0,00159757645425088;0,000355484248947533;0,00110987791342952;1,08075387678795;0,00129636952518556
"norma";1,88967129420454;-2,27502818097542;-0,891123772605327;0,129098354402891;-0,18469781085635;0,610159222234452;-0,734587771811265;-0,287736491354375;0,0416847902361632;-0,0596373945913991;0,4242217537736;0,509879134327186;0,0625918799160825;0,00122549401146534;0,00208173797166257;0,00396321598239809;0,00574445418893712;0,000881355802555327;1,84976527297829e-05;3,78615775084661e-05;0,00110987791342952;1,78975817856524;0,00355519904299796
"necessário";-0,629099393109717;0,395825557860734;-0,535721534500064;-0,858667998571136;0,444816794358241;-0,472244915657335;0,297133663192645;-0,402149125633758;-0,644574769907873;0,333909827024802;0,310626649230768;0,101972042780265;0,149451376975518;0,358178993531009;0,0797709374824403;0,000439251993796909;0,000173893309939802;0,000318532255856941;0,00081832489652626;0,000219602642112255;0,00110987791342952;0,696312942652407;0,000538126208773868
"necessidade";1,68583653024141;-0,180932623135244;-1,21552838813359;-0,578074854659113;0,659676969403788;0,744922601256835;-0,0799489142988424;-0,537106980746431;-0,255434626506859;0,291492250418328;0,664053824574331;0,00634277631657942;0,229046735784782;0,0483270066675745;0,0522296566567316;0,00315432275992941;3,63336449662599e-05;0,00163985489717941;0,000370888498989072;0,000482989682532482;0,00110987791342952;1,27619893104417;0,00180764007946535
"narrar";-0,0599895881534238;1,36899317288547;-0,352331543833788;-1,26054859617708;0,415217967340668;-0,0309238349805822;0,705697776413852;-0,181622225711979;-0,64979603916417;0,214039340796554;0,00132692630705677;0,573021455162223;0,0303682405023505;0,362629897137824;0,0326534808905458;2,99563042742847e-06;0,00156005186521118;0,000103333116076832;0,00132268265537515;0,000143512175695768;0,000832408435072142;1,01591421141981;0,000859113500248109
"mês";-0,0137991484433337;1,20429907287429;0,865933896562631;2,26749495852133;-0,0105280490028806;-0,00509266054986488;0,444453975102255;0,3195782270134;0,836832951663602;-0,0038854411954613;3,89981233756679e-05;0,246309472874532;0,101889668497212;0,651750200006959;1,16604979185406e-05;2,11339065217711e-07;0,00160969617860807;0,000832232534091168;0,00570647434730263;1,23018663492847e-07;0,00110987791342952;1,36312282357503;0,00206226840416333
"menino";-0,273998461981512;-1,54521302866371;-0,452739821822032;0,063460358146363;1,25541293844874;-0,132942866290925;-0,749730664818462;-0,219667399451041;0,0307906907462692;0,609120916990218;0,0249995192716343;0,659303536077147;0,0452849957837823;0,000830022417385713;0,269581926450046;8,33242587882732e-05;0,00265003696332085;0,00022749538985954;4,46971926311283e-06;0,00174923601112597;0,00110987791342952;1,06902251886312;0,00126837863022915
"local";1,28511873593223;-0,0249499782976894;0,515949548686705;-0,312228506534726;2,7776617485194;0,411963732401676;-0,0079980828972981;0,165395224476085;-0,100089444903268;0,890420370721105;0,282208809538223;8,82059081174368e-05;0,0301800575099605;0,0103104717513281;0,67721245529237;0,00137474764049173;5,18175430401088e-07;0,000221590402433419;8,11487016866582e-05;0,00642236802651597;0,000832408435072142;1,49232195823315;0,00185379425113054
"legal";1,53457036307634;-0,333989594450977;-0,974105485283358;-0,793030002314609;-0,995293954946849;0,683901920835429;-0,148846954613515;-0,434123210320644;-0,3534244860404;-0,4435661367912;0,592421083131589;0,0232699816468133;0,158376376942441;0,0979231794590391;0,128009378820116;0,00261365837872613;0,000123805825972839;0,00105314261538194;0,000697998429046735;0,00109945622281214;0,00110987791342952;1,22991786817034;0,00167891005820719
"lado";-0,0945526050864965;0,901887882130962;1,38861376273189;0,563025075929306;-0,298440389734816;-0,0532181785097019;0,507620390396173;0,781570164444351;0,316894166679322;-0,16797478949293;0,00405501878369656;0,305931538655717;0,580270291289251;0,0889919504178624;0,0207512008534666;9,92252511503104e-06;0,000902776639217173;0,00214012006886618;0,000351828230993564;9,88531256660029e-05;0,00110987791342952;0,915970783177515;0,000931190317019789
"junto";-1,55880533942643;-1,13043003046058;-0,703261981974482;2,05180905484776;-0,00748258035590831;-0,537445598070837;-0,389750168562851;-0,242470978859896;0,707423638294422;-0,0025798473823383;0,378285958170416;0,164967008421242;0,0510848667491007;0,405657689305635;4,47735360569406e-06;0,00202264768553635;0,00106371147649871;0,000411690412284137;0,00350437324990727;4,66057231819852e-08;0,000832408435072142;1,56345840569046;0,00203474099860502
"infância";-1,78529384981672;-1,24227991709769;-1,91360265077497;-0,221936271944175;0,177314335121778;-0,613321829069357;-0,426774220416824;-0,657401176845908;-0,0762442329925739;0,0609147633305689;0,459051856250306;0,184312391363881;0,349918892345479;0,00439084675716477;0,00232601328316661;0,00353748516114696;0,00171282951434433;0,00406423430083574;5,4667823312407e-05;3,48949760706751e-05;0,00110987791342952;1,6254865950486;0,00293252682650688
"inexistir";-0,326572228894731;0,446419720071904;2,15271653175139;-1,35639995431822;-2,24132365481739;-0,0950548317451533;0,129938640290298;0,626587595684992;-0,394805063104163;-0,652378322603095;0,015093922175852;0,0233885674634819;0,435149842554397;0,161164177366887;0,365203490439379;0,000118367836498638;0,000221188198078887;0,0051433834251673;0,00204197651062648;0,00557550690970474;0,00110987791342952;1,63976931248198;0,00298428790028593
"indício";-1,68269849604256;-1,6280960640764;-0,517662399786554;0,136085504760965;1,49484996720451;-0,594803283319102;-0,575502317705201;-0,18298423381731;0,0481037483746062;0,528402248325423;0,444739692265333;0,345244370586466;0,0279259562787383;0,00180038917136877;0,180289591698091;0,00314259070875015;0,00294194982670483;0,000297418823698972;2,05541227592084e-05;0,00248010701936884;0,00110987791342952;1,55653151537379;0,00268900150760468
"indeferir";-0,261677811040186;1,16491721113116;-0,0304343400334772;-1,54715545971774;-1,79140993179352;-0,0986987578288231;0,439379560899817;-0,0114791221491184;-0,583550899616674;-0,675677980977468;0,0158347533304615;0,260220139076275;0,000142110712255356;0,342605863621043;0,381197133259962;5,69993979945479e-05;0,0011296049740202;7,71017524922291e-07;0,00199252776071122;0,00267132314960748;0,000832408435072142;1,28282024264855;0,00136983444085646
"grau";0,0246309188263215;1,29140678099781;0,0325075722122736;-1,06955628805687;1,40605348615179;0,0112537641183078;0,590038373988786;0,0148525742102987;-0,488675808723065;0,642419975578301;0,000195213542738598;0,444987813168106;0,000225600117825299;0,227827101490373;0,326764271680955;6,73343132329454e-07;0,00185097832853178;1,17285488472385e-06;0,00126964556417535;0,00219421354708058;0,00110987791342952;1,08750233673682;0,00131260969190682
"físico";-0,0240398945645874;0,75253366270337;1,66987072605093;-0,926489659007225;1,06861819388389;-0,0103878389486216;0,325176072240112;0,721565068458635;-0,40034390914125;0,461758834499416;0,000168091369341196;0,136585764084823;0,538105627132431;0,154529296576377;0,170611220837023;6,41416793203638e-07;0,000628531535518036;0,00309485931378673;0,000952700430907129;0,00126741936104291;0,00110987791342952;1,14383770513708;0,00145212507846088
"formação";-0,277901415503822;0,985292838366346;0,515353377912739;-1,49946658336786;-1,90388836254948;-0,103662729674773;0,367533734827829;0,192237012556039;-0,55933072095446;-0,710188051039987;0,0179102147474631;0,186690922904386;0,0408649585208307;0,322732153411387;0,431801750415929;8,57149797325507e-05;0,00107747167295895;0,00029477148071706;0,00249544953899765;0,00402307535743768;0,00110987791342952;1,280987582037;0,00182123106030301
"extenso";-2,3364288079786;-2,52367728721348;-1,08589150649889;0,346973794246698;0,533613275410961;-0,637974761638227;-0,689103990784457;-0,296508659993355;0,0947431066263742;0,145706045493349;0,464851605317496;0,449728223685652;0,0666198477348707;0,00634529704646359;0,0124550262155159;0,00454403405223554;0,00530156524694548;0,000981543033201803;0,000100214328990525;0,000237022581321988;0,000832408435072142;2,11397546367064;0,00371994361348628
"existência";0,141698634733339;1,57306913463978;-0,674228747634098;-0,973941732636419;2,62184586647485;0,0431738287469274;0,479294790340249;-0,205429195146375;-0,296748050208541;0,798844143086103;0,00309293272573885;0,316088020496841;0,0464595722563019;0,0904387331090021;0,543920741412116;1,67135153318192e-05;0,00205983338153969;0,000378399892455254;0,000789591425003466;0,00572203863558651;0,000832408435072142;1,57175549131717;0,00205639455423336
"exame";-0,175306061729659;0,599476691387637;1,91129362890116;-1,14144480666272;-0,58635273046675;-0,0734930694815525;0,251316935067904;0,801266277289922;-0,478524710770043;-0,245815013672172;0,00822720245575465;0,0797767236380178;0,648835606883869;0,215882544329775;0,0472779226925784;3,41090069691045e-05;0,000398859382371885;0,00405443211529207;0,00144605576765516;0,000381586597697906;0,00110987791342952;1,19227214720555;0,00157770574140081
"doutrina";-2,3364288079786;-2,52367728721347;-1,08589150649889;0,346973794246698;0,533613275410961;-0,637974761638227;-0,689103990784457;-0,296508659993355;0,0947431066263742;0,145706045493349;0,464851605317496;0,449728223685651;0,0666198477348707;0,00634529704646359;0,0124550262155159;0,00605871206964738;0,00706875366259397;0,00130872404426907;0,000133619105320699;0,000316030108429317;0,00110987791342952;2,11397546367064;0,00495992481798171
"diverso";0,00490482970112133;2,08749066394473;-2,53548241561866;-1,45130410157661;0,86513169036454;0,0013280060420718;0,565198056489768;-0,686493960583094;-0,392947509540789;0,234238532630244;2,51466283029458e-06;0,377706322934323;0,445835488490207;0,136269329436298;0,0401863444763451;2,00255447255843e-08;0,0036273173740758;0,0053512800332226;0,00175328823134274;0,000623018458662325;0,000832408435072142;1,90804498293857;0,00303049582984217
"devido";0,0348716649475752;1,74317219116873;-0,771429257276021;2,12442832947169;0,326907243265024;0,012137054154806;0,606709639966242;-0,268495315214707;0,739405523698544;0,113779795747373;0,000210967557918643;0,437143637904743;0,0684989720279307;0,484622813429725;0,00952360907968335;1,34964818669916e-06;0,00337252973148057;0,000660491785772956;0,00500909625645047;0,000118610816536224;0,00110987791342952;1,48104891669237;0,0024345237443237
"determinação";-0,829036373665698;-0,296104531749441;1,34306452218882;-0,930556517176988;-1,5475894222603;-0,343064449003126;-0,122531340311147;0,555774999645735;-0,385074610683273;-0,64040967235641;0,184609401254492;0,0195285512607924;0,321456291445677;0,143959897907368;0,33044585813167;0,000762820542575772;9,73117577386854e-05;0,00200202254246647;0,000961082610056122;0,00265819425071251;0,00110987791342952;1,19028575467249;0,00157245302749862
"destituir";0,127226272600485;0,905590634019104;1,42844782320069;-0,711534511351729;2,72358911823452;0,0387119957541088;0,275550167921642;0,434643450102148;-0,216503403104848;0,82872482409447;0,00262183868576846;0,110151262551765;0,219281834645362;0,0507567347781224;0,617188329338979;1,79650659709355e-05;0,000910204657517338;0,00226466502065127;0,000561910500382401;0,00823300519973975;0,00110987791342952;1,53277489091876;0,00260754591146615
"desenvolver";2,44080625236642;-0,993630810859638;-1,71883491688141;-0,439811711787982;-0,540996751145533;0,757395799389349;-0,308329184899165;-0,533364065512188;-0,136476028241692;-0,167874310549496;0,661474409090091;0,0909012399591825;0,217638789015916;0,0132931954405384;0,0166923664942702;0,00661213669432964;0,00109578489266324;0,00327901606158792;0,000214688503691316;0,000324836276082155;0,00110987791342952;1,85131935259639;0,00380397707580235
"consolidado";2,47288889561867;-1,23009273841075;-0,604151629212019;1,40772479985369;-0,590519702681502;0,769638381431113;-0,382842345193096;-0,188030397511805;0,438126855751347;-0,18378772656556;0,678127443206212;0,139139710670125;0,0268544057473356;0,136015064499045;0,019863375877281;0,0067871026526905;0,00167938750842494;0,00040510454059882;0,0021994329768292;0,00038702943313546;0,00110987791342952;1,85247988814603;0,00380874776468983
"conselho";-0,0292936215569329;2,21609604627096;-3,0007958326148;-1,57064469381165;0,425953146336962;-0,00719741171991967;0,544492446073927;-0,737292350581224;-0,385905733953001;0,104656235884796;7,35460618710896e-05;0,349030775617237;0,512044515251727;0,130863511444467;0,0079876516247011;9,52404288480357e-07;0,00545070109467014;0,00999420158605809;0,00273798529877769;0,000201371901081418;0,00110987791342952;2,10716193643549;0,00492800380284416
"comprovar";0,207979729243647;1,20800182476243;0,905767957031429;0,992935371240298;3,01150145896646;0,0591147350255993;0,343354172259807;0,25744928589586;0,282225155220064;0,855968566857077;0,00612130880494319;0,171242172036818;0,0770296120730521;0,0863562177683471;0,659250689316837;4,80083993077258e-05;0,00161960977650317;0,000910561145377234;0,00109425155544962;0,01006563933114;0,00110987791342952;1,63984734606704;0,002984571940514
"comarca";-0,0599895881534238;1,36899317288547;-0,352331543833788;-1,26054859617708;0,415217967340668;-0,0309238349805822;0,705697776413852;-0,181622225711979;-0,64979603916417;0,214039340796554;0,00132692630705677;0,573021455162223;0,0303682405023505;0,362629897137824;0,0326534808905458;2,99563042742847e-06;0,00156005186521118;0,000103333116076832;0,00132268265537515;0,000143512175695768;0,000832408435072142;1,01591421141981;0,000859113500248109
"colocar";-0,131888975331096;2,60191219324967;-4,39673608360322;-1,92866647051679;-0,891582485745771;-0,0238293159926546;0,470105918121186;-0,7943894719742;-0,348465841477704;-0,161088527172318;0,000821761247779206;0,265208364007666;0,605914013846376;0,108765787032644;0,0192900738655375;1,93059953539251e-05;0,00751381471851423;0,0214553697989551;0,00412847320143808;0,000882263406091684;0,00110987791342952;2,83818187963872;0,00894037334285189
"benefício";-0,180559788722005;2,06303907495523;-2,75937292976456;-1,78559984146715;-1,22901777801367;-0,0443143580604774;0,50632675695627;-0,677226313219944;-0,43823550795872;-0,301634900345632;0,00286913427733582;0,310596802725454;0,444581237202118;0,173670659175973;0,0682821666191208;3,61840591601943e-05;0,00472378493317662;0,00845076466761096;0,00353869788440345;0,00167645360563116;0,00110987791342952;2,07945802487306;0,00479927378158599
"avaliação";0,860354097594493;0,781119784016743;-0,993478822704806;0,773176737406288;0,493292106334406;0,482576689795102;0,438133787888265;-0,557246978869377;0,433678495409414;0,276689879716375;0,308934804547676;0,211164508552524;0,273307240166603;0,154425604697455;0,0521678420357427;0,000821541812705476;0,000677189918959337;0,00109544969052489;0,000663487533036884;0,000270074475218462;0,00110987791342952;0,954879059887895;0,00101198004329899
"atual";-0,0137991484433337;1,20429907287429;0,865933896562631;2,26749495852133;-0,0105280490028806;-0,00509266054986488;0,444453975102255;0,3195782270134;0,836832951663602;-0,0038854411954613;3,89981233756679e-05;0,246309472874532;0,101889668497212;0,651750200006959;1,16604979185406e-05;2,11339065217711e-07;0,00160969617860807;0,000832232534091168;0,00570647434730263;1,23018663492847e-07;0,00110987791342952;1,36312282357503;0,00206226840416333
"aptar";-0,326572228894731;0,446419720071904;2,15271653175139;-1,35639995431822;-2,24132365481739;-0,0950548317451533;0,129938640290298;0,626587595684992;-0,394805063104163;-0,652378322603095;0,015093922175852;0,0233885674634819;0,435149842554397;0,161164177366887;0,365203490439379;0,000118367836498638;0,000221188198078887;0,0051433834251673;0,00204197651062648;0,00557550690970474;0,00110987791342952;1,63976931248198;0,00298428790028593
"afastamento";0,730929827560421;-0,0601645250210243;1,16656419730311;-0,788226516136094;-0,132055526665433;0,458852944135653;-0,0377692473305696;0,73232941969594;-0,494821861056064;-0,0828999787873747;0,291361007295161;0,00163694587617221;0,492400947900656;0,209715977221084;0,00488512170692743;0,000592961612450063;4,01750285350218e-06;0,00151040180513812;0,000689568302708152;1,93547859299501e-05;0,00110987791342952;0,835342402925583;0,000774469400805202
"viver";-0,00355840232208008;1,65606448304521;0,0619970670743375;5,46147957604989;-1,08967429188965;-0,000612412191460692;0,285013887544082;0,0106698895387794;0,939937751004889;-0,18753636061153;5,93125493688331e-07;0,106528118008369;0,000119453895086796;0,864781714755542;0,0285701202155081;1,05401446330063e-08;0,00228292139733944;3,19947529896218e-06;0,0248288783237598;0,00098839350366693;0,000832408435072142;2,85027202787934;0,00676252827378862
"usuário";1,09708484120714;0,373327940175889;-0,234069020164043;3,65981078662936;-0,867827807797138;0,278255329910836;0,0946877445178016;-0,0593672886373921;0,92824348636908;-0,220108512937512;0,11996835609037;0,0115196833749169;0,00362322818886128;0,826328861728188;0,0385598706176628;0,00100188275427844;0,000116015885890099;4,56062482246576e-05;0,0111494575421159;0,00062690768922252;0,000832408435072142;1,95394087356261;0,00317803962600883
"tramitação";-0,0891121176614242;2,28662962318152;-2,91049170004403;0,534715545005435;-0,957613087793729;-0,0230775844035952;0,592174100600193;-0,753737197885101;0,138476600552375;-0,247995417901664;0,000748304942606084;0,408573326899131;0,529613867630062;0,0166763146910077;0,0443881858371966;6,6101300061905e-06;0,00435239320222911;0,00705130016872242;0,0002380028141541;0,000763337535444374;0,000832408435072142;2,00956479977768;0,00336155717356174
"solução";-0,866735586213597;0,893382366428623;-3,29312122456844;-1,17011971559563;-0,41651723202686;-0,232170487911347;0,239308300252496;-0,88212088394724;-0,313437303839483;-0,111571522528127;0,0787063892714686;0,0693401473586314;0,753830494882715;0,0887864525075957;0,00933651597959151;0,000625330668486981;0,000664371852923645;0,00902717597089607;0,00113971710501576;0,000144411713020519;0,000832408435072142;1,90583891672815;0,00302349221130593
"sogro";-0,0463352599917522;1,97134705311336;-1,42424731648485;2,99809756052766;-1,02364368984169;-0,011600767417749;0,493558008887914;-0,356582910440881;0,750621287149206;-0,256285437194345;0,000201173086438818;0,301957708913657;0,126106950352688;0,521299813658132;0,0504343539890846;1,78714454925356e-06;0,0032349133217137;0,00168852421074996;0,00748217728838118;0,000872236185143762;0,000832408435072142;2,01526063694984;0,00338063992911164
"rol";-0,326572228894731;0,446419720071904;2,15271653175139;-1,35639995431822;-2,24132365481739;-0,0950548317451533;0,129938640290298;0,626587595684992;-0,394805063104163;-0,652378322603095;0,015093922175852;0,0233885674634819;0,435149842554397;0,161164177366887;0,365203490439379;8,87758773739785e-05;0,000165891148559165;0,00385753756887548;0,00153148238296986;0,00418163018227856;0,000832408435072142;1,63976931248198;0,00223821592521445
"restauração";-0,124884006007969;0,650495681826215;1,83081932795108;-1,06979309077756;-0,0346957556832047;-0,0562090182239392;0,292781476212657;0,824033118884542;-0,48150296629276;-0,0156162059965161;0,00472701790563759;0,106349564364008;0,674040690247037;0,214695310703776;0,000187416779537513;1,29822544033838e-05;0,000352229160994355;0,00279014934372856;0,000952655874369086;1,00204949702716e-06;0,000832408435072142;1,12051520775271;0,00104513401565352
"respeitado";-2,3364288079786;-2,52367728721348;-1,08589150649889;0,346973794246698;0,533613275410961;-0,637974761638227;-0,689103990784457;-0,296508659993355;0,0947431066263742;0,145706045493349;0,464851605317496;0,449728223685652;0,0666198477348707;0,00634529704646359;0,0124550262155159;0,00454403405223554;0,00530156524694548;0,000981543033201803;0,000100214328990525;0,000237022581321988;0,000832408435072142;2,11397546367064;0,00371994361348628
"requerido";2,09005680921215;-1,31262352368453;0,166771380823261;-0,41448451291388;-1,02986444468054;0,770847852250726;-0,484117474504154;0,0615080700954524;-0,152868809671872;-0,379831204487993;0,675515669941246;0,220939256133196;0,00285353910604828;0,0164431583564263;0,0842483764630843;0,00363624095371871;0,00143422351409266;2,31515206395924e-05;0,000143005614410757;0,000882869679037594;0,000832408435072142;1,5687181963914;0,00204845458908669
"reintegração";-2,3364288079786;-2,52367728721348;-1,08589150649889;0,346973794246698;0,533613275410961;-0,637974761638227;-0,689103990784457;-0,296508659993355;0,0947431066263742;0,145706045493349;0,464851605317496;0,449728223685652;0,0666198477348707;0,00634529704646359;0,0124550262155159;0,00454403405223554;0,00530156524694548;0,000981543033201803;0,000100214328990525;0,000237022581321988;0,000832408435072142;2,11397546367064;0,00371994361348628
"redução";-0,996524421922687;-0,543612615689889;1,0731805190013;-0,788608704796578;-1,3163446780746;-0,45508811767468;-0,248254469811392;0,490095065984572;-0,360138139269391;-0,601142138192907;0,303018798946182;0,0747732070967194;0,233163611527581;0,117453561371394;0,271590821058124;0,00082663228925223;0,000245988908937738;0,000958698468116449;0,000517677876759936;0,00144236679647225;0,000832408435072142;1,11675451662555;0,00103813039711728
"recorrido";0,946636708013254;0,285395589252945;-1,02340691549754;-1,07619773901557;-1,18568032672509;0,441901624696671;0,133226161107598;-0,47773889904747;-0,502382302883618;-0,553490117502777;0,289300177887067;0,0218046844949313;0,224336658059297;0,231427810147081;0,233130669411625;0,000745938726657745;6,78002017466999e-05;0,000871832725878076;0,00096409675926379;0,00117023127401464;0,000832408435072142;1,08570927584122;0,000981213622348231
"recomendado";0,881742290158709;-0,433101901806311;1,15974395628733;-0,885442233616048;-1,63559404974897;0,367098657763234;-0,180314734364372;0,482840002633273;-0,368639067350194;-0,680952231745971;0,210994409463951;0,0422124989653625;0,242177267901398;0,13169141058458;0,37292441308471;0,000647172141721137;0,000156140891244376;0,0011195943763693;0,000652614829970291;0,00222683232151017;0,000832408435072142;1,18416100150615;0,00116723413775364
"receber";-0,124884006007969;0,650495681826215;1,83081932795108;-1,06979309077756;-0,0346957556832047;-0,0562090182239392;0,292781476212657;0,824033118884542;-0,48150296629276;-0,0156162059965161;0,00472701790563759;0,106349564364008;0,674040690247037;0,214695310703776;0,000187416779537513;1,29822544033838e-05;0,000352229160994355;0,00279014934372856;0,000952655874369086;1,00204949702716e-06;0,000832408435072142;1,12051520775271;0,00104513401565352
"psíquico";0,278492439765557;1,05864760533484;1,18702492035046;-0,496579363696233;4,37856004258516;0,0593401376531049;0,225572710984841;0,25292687381589;-0,105809291707279;0,932967357634974;0,00649439650427371;0,0778194387769496;0,0782804271341943;0,0127802306811794;0,824625506903401;6,45599658767249e-05;0,000932909061277345;0,00117288692691428;0,000205264482060729;0,0159587580853413;0,000832408435072142;2,13181035381091;0,00378297618031247
"proporcionar";-0,0463352599917522;1,97134705311336;-1,42424731648485;2,99809756052766;-1,02364368984169;-0,011600767417749;0,493558008887914;-0,356582910440881;0,750621287149206;-0,256285437194345;0,000201173086438818;0,301957708913657;0,126106950352688;0,521299813658132;0,0504343539890846;1,78714454925356e-06;0,0032349133217137;0,00168852421074996;0,00748217728838118;0,000872236185143762;0,000832408435072142;2,01526063694984;0,00338063992911164
"promover";-0,111229677846297;1,2528495620541;0,758903555300022;3,18885306592719;-1,47355741286556;-0,0292122644685765;0,329036040153226;0,199310937447844;0,837488887111767;-0,387000571140223;0,00135877201911015;0,142947433449583;0,0419662287972966;0,691231673921447;0,122495891812561;1,0298591482068e-05;0,00130657493768521;0,000479412824289967;0,00846458147286895;0,00180746790983161;0,000832408435072142;1,86145241768665;0,00288429947556448
"priorizam";-2,3364288079786;-2,52367728721348;-1,08589150649889;0,346973794246698;0,533613275410961;-0,637974761638227;-0,689103990784457;-0,296508659993355;0,0947431066263742;0,145706045493349;0,464851605317496;0,449728223685652;0,0666198477348707;0,00634529704646359;0,0124550262155159;0,00454403405223554;0,00530156524694548;0,000981543033201803;0,000100214328990525;0,000237022581321988;0,000832408435072142;2,11397546367064;0,00371994361348628
