"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"após";-0,641779485590616;-2,12344960378617;2,31332608334288;3,08438059364714;0,268657280724884;0,848388639181994;-0,141477373689649;-0,468104823932666;0,509962231743696;0,679937697676538;0,0592242777354911;0,187023423519286;0,0353937522702295;0,250903708179329;0,26858955815503;0,348311770340904;0,00215596520520877;0,0190246476512426;0,000356637724586506;0,00390426722644354;0,00463371509903411;0,00823742631090749;6,24960901259755e-05;0,000623225632602888;0,00086587583340549;1,02492699472202;0,000909581214399431
"equipa";0,958070266970383;-1,86368668109674;-0,571750295871863;-0,818656331261386;-1,47091235526462;0,924210524537842;0,330446245595935;-0,642800729724144;-0,197201338150976;-0,282361242619619;-0,507329662713447;0,318767744394703;0,14839104727748;0,363602613706988;0,030866418588211;0,046162944922317;0,121583919648872;0,0424743540846993;0,000953743496184293;0,00360896497909505;0,000339664110308663;0,000696370098239867;0,00224807324291637;0,000887521094813244;0,00103905100008659;0,747246546946942;0,000580182597895016
"técnica";1,19320168582721;-1,84663892918873;-1,2171054960376;0,235768241579257;-1,5610954310742;-0,0329214876184157;0,402026311365237;-0,622189396766161;-0,410080239515529;0,0794375650194169;-0,525981018379798;-0,0110922607544863;0,191458311519114;0,296946834236396;0,116349206384124;0,00318488971440932;0,113918691097238;4,48308939674105e-05;0,00147932835368695;0,00354324218698967;0,00153919382299933;5,77573785477961e-05;0,00253218697194986;1,12614877167841e-06;0,00103905100008659;0,819307915040405;0,000697479047170687
"ter";-0,36385191103353;-0,345100933418502;-0,904346557273233;-1,77231705483614;0,40656859793046;2,16903117957898;-0,120745654661924;-0,114523070695699;-0,300110879695644;-0,588150224212956;0,134921351333978;0,719801330756939;0,0257922375564476;0,0150245054550804;0,0930614787290055;0,260735289045255;0,0111942998788426;0,281931289702295;0,000309505736894476;0,000278427194099114;0,001912005609369;0,00734348506860352;0,000386444425510848;0,0109989435419185;0,00233786475019482;0,680691856012869;0,0010832295330107
"acolhido";1,16470445083339;-0,562063546595992;0,0231847397940861;-0,0625645221375476;3,69036188780914;-2,56766076885684;0,248947159278991;-0,120137021163803;0,00495557057949799;-0,0133727144655842;0,788788184010263;-0,548818933371156;0,12530634884244;0,0188964691429533;2,9000569604662e-05;0,000154054770263625;0,437289542461046;0,18732204277409;0,00129205134952829;0,00030089789025307;5,11979717076306e-07;3,72824605881864e-06;0,0129713810280489;0,00627947874821987;0,000952463416746039;0,98855218789412;0,000930780994899366
"visita";-0,542444066715015;-0,74225675964721;2,18264874405987;-0,724616443486637;1,70649747330921;-0,188933339525283;-0,179996121618892;-0,246298828174104;0,724255887185368;-0,240445342648375;0,566257326046985;-0,0626926727487327;0,0394574811535566;0,047840528886222;0,373119203195993;0,0299994355245916;0,135743894064083;0,00147234173214372;0,000611472298237404;0,00114492010856416;0,00989998553629813;0,00109114691870373;0,00605171071381569;7,41795274759908e-05;0,00207810200017318;0,820466189122857;0,00139890504977494
"momento";1,34062409750733;-1,00158584751445;1,51048123597387;-0,20788809779025;-2,82747889756508;0,0534904778577424;0,37007960395139;-0,276488013650253;0,416968707801522;-0,0573875593012773;-0,780526228446429;0,0147660592537243;0,239318278326587;0,0864980672705725;0,17744058731111;0,00245187518989599;0,370041254458114;0,000117188979034881;0,00186745827775636;0,00104234916610052;0,00237065051266341;4,4905146284023e-05;0,00830683548308164;2,97296516212621e-06;0,00103905100008659;0,823359481435542;0,000704394322282246
"juízo";2,60915424167571;-0,238630925378559;0,439840396912416;-2,90827125958426;4,03332762418517;-0,543339801891602;0,460668789258964;-0,0421323575731903;0,0776576332193735;-0,513480490570339;0,712118940168448;-0,0959313499737205;0,258636184441703;0,00140091390758727;0,0042927982361391;0,136910539645921;0,214835651204942;0,00344988649377218;0,00884191599729979;7,39605834449229e-05;0,000251267955783278;0,0109854208840469;0,0211287536462229;0,000383433379928486;0,00129881375010823;1,54143606340444;0,00308601411927065
"origem";-0,779115045865713;-0,999067784720813;-2,01314794711256;-1,41086498285802;-0,00197587271229728;0,908683065330605;-0,267641220049602;-0,343199277480028;-0,691555599605793;-0,484659649869559;-0,000678750829146622;0,312150362817423;0,0849599472097251;0,0904626237906892;0,331301121966118;0,118702329492643;1,89940926160546e-07;0,0355474055146213;0,000946087504069442;0,00155567199691793;0,0063165437549003;0,00310240886634249;6,08479639394047e-09;0,00128692427378433;0,00155857650012988;0,803091221625022;0,00100521250190675
"2023";-3,14944267415385;0,0185517024443059;0,523781842973342;3,75674944837909;3,27896298616726;4,27109387067438;-0,431387244205271;0,00254107428544176;0,071743742999143;0,51457161135385;0,449127973676742;0,585022686627329;0,282236530742108;6,34134771672369e-06;0,00455939437067467;0,171099032466326;0,10634287838578;0,159659965486675;0,0163183647067145;5,66208988488979e-07;0,000451346520178583;0,0232184744947645;0,0176881433049133;0,0300114827422403;0,00164516408347043;1,78113771435909;0,00521920335896911
"fato";2,95943673731462;3,74320984143361;-0,702400230840653;-0,0581209933769732;-1,14395576477911;1,48137464869533;0,571988135680748;0,723472676968333;-0,135757116708915;-0,0112333939179838;-0,221099210179766;0,286314187043859;0,389505147787455;0,403507532780033;0,0128151838760146;6,40086133296991e-05;0,0202303369331179;0,0300190459198219;0,00834192777070235;0,0133455553802978;0,000469913146344708;3,21746892219134e-06;0,00124642676504329;0,00209015320354745;0,000952463416746039;1,42469816258702;0,00193327676848794
"pretensão";-0,666705777000493;-0,240471523545169;2,12511297831037;1,72878349850987;-0,734316454376047;1,65321574493373;-0,198513475857937;-0,071601056463877;0,632758224794702;0,514750033874066;-0,218644740703601;0,492249527739761;0,056907406147754;0,00479397629558875;0,33769518758351;0,163026743197309;0,0239969721270134;0,10762952118259;0,000615806172774552;8,01129845162486e-05;0,00625661812532086;0,00414053841505935;0,000747037014692055;0,00378647127792435;0,00138540133344878;0,839692409428277;0,000976823402824785
"respeito";-2,79957810983769;1,05179058327158;-0,0671679944532025;0,93081615445383;-0,298124366484697;-0,89780670640596;-0,855465682147733;0,321395122226882;-0,0205244904550048;0,284429026547196;-0,091097713488865;-0,274342346024741;0,794039908377408;0,0725744790549025;0,000266957658705429;0,037399195298699;0,0031299807932304;0,0251185653623647;0,00950098937597657;0,00134104147846765;5,46900620868613e-06;0,00105029543575124;0,00010774040440615;0,000977123244345419;0,00121222616676769;0,943934432020257;0,00108010831823947
"contexto";-1,18858461801512;0,239734084534152;-0,363882480609355;-1,04111574938527;1,281086263142;-1,09154555793854;-0,50593223861012;0,10204507127314;-0,154890005486637;-0,443160725584991;0,545306435183786;-0,464626648622631;0,206522563262594;0,00544045325882806;0,0113055074135189;0,0675122542739735;0,0833976123982426;0,053575103314065;0,00232417823962775;9,45515797437985e-05;0,000217836932565065;0,00178322954963572;0,00270001370323074;0,00196016645562833;0,00164516408347043;0,785808562308507;0,00101588075464108
"guarda";0,932702326972893;1,60897750125876;1,22654489406348;-0,97261624457074;-1,29663686841535;1,9462818847091;0,276504453997489;0,476989745403225;0,363615610713799;-0,288337142383838;-0,384394740922117;0,576985383539556;0,138880000843613;0,267621962252539;0,140275219833825;0,0643448672334757;0,09329962437015;0,186010328263653;0,00376627253762512;0,011207934018343;0,00651317160426528;0,00409551631830847;0,00727884305365822;0,0163997453231743;0,00432937916702745;0,751958043895768;0,00244800805169084
"avô";0,79622236994275;0,118815325252341;-0,0667427290540024;-1,9813204269335;-1,17936756252382;2,16393135205857;0,243963770948914;0,0364052002170788;-0,0204500758558276;-0,607079656462758;-0,361360053107814;0,66303192757665;0,122382690401747;0,0017646735934977;0,00050224964429873;0,322877633838434;0,0933338491691071;0,278041865196893;0,00192128774646322;4,27827390266417e-05;1,34999321027933e-05;0,0118968804395565;0,00421523722085623;0,0141909222768007;0,00303056541691921;0,683824696253193;0,00141714153019327
"quando";0,19095416312142;0,577629551883418;-1,09125870844599;-0,550524724474973;-1,79519679626025;0,334987836669745;0,0837470669573465;0,25333189896134;-0,478595044120106;-0,241444492273071;-0,787322275882642;0,146916141176976;0,00394947189209265;0,0234017206623801;0,0753349805080185;0,0139865854505179;0,121337339223473;0,00373861573814914;4,42019996352606e-05;0,000404466411717597;0,00144357415902926;0,000367398442429252;0,00390667949798624;0,000136032202791018;0,00121222616676769;0,912914325082843;0,00101028451893501
"social";1,35589207744588;-0,971386303643726;3,59262563644006;1,08173110456949;-2,59648803471316;-1,15518161517071;0,271529836867841;-0,194529025540799;0,719456267365595;0,216626584994814;-0,51997056714354;-0,231335724087195;0,132367294392023;0,0439929024071601;0,5427687625229;0,0358960253052066;0,168730141188194;0,0295530950754094;0,00254698183486778;0,00130725271577677;0,0178813181589489;0,0016211165400892;0,00934002959828016;0,00184874127841844;0,00138540133344878;1,11970903249909;0,00173694459081831
"bem";0,825392218905707;-0,172688827758911;0,0685815397183128;0,30088703142034;2,58668872841315;-1,25235015849475;0,27413243580923;-0,0573540771360225;0,0227775645370801;0,0999317572147948;0,859101001388509;-0,415935347548338;0,165762525826111;0,00469853337391702;0,000668406319899749;0,00938533622256466;0,565904997602156;0,117378661684652;0,00112080474375025;4,90611475817981e-05;7,73791014049319e-06;0,000148941649308334;0,0110077247360199;0,00258024395793181;0,00164516408347043;0,60909859392896;0,000610357679920208
"evidenciar";1,27168926555846;-3,39387698234199;-0,732496186862186;-0,509995530031579;3,22809786084005;-1,15806117563956;0,250879667476464;-0,669546210576898;-0,144507313826434;-0,100612242671261;0,636841200002887;-0,228463045596495;0,0774428319822761;0,357173826425527;0,0150068804261489;0,00530675742434011;0,173461130520484;0,0197539617200419;0,0014002888459058;0,00997350504049767;0,000464586253154076;0,000225210356439684;0,00902295938969619;0,00116123100400352;0,00086587583340549;1,37296920619807;0,00163221442650286
"também";1,5724602338621;-0,881717106349954;-3,70869375054391;-0,226519454660291;1,07311555373834;-0,736327902310459;0,363148663850442;-0,203626382511841;-0,856496813806622;-0,0523130795454058;0,247828511720176;-0,170049765406844;0,153185518212452;0,0311878271804273;0,497692140669169;0,00135439912248593;0,0247993855019289;0,0103317257999232;0,00214099158981526;0,000673153567954053;0,0119096106462235;4,44290097320943e-05;0,000997122687397297;0,000469459502745624;0,00086587583340549;1,20709435990259;0,00126164758308828
"afetivo";0,898022101510904;-0,328407361858421;2,08436337150823;-0,826379058868288;-1,68818247231046;1,73964177096796;0,261224274809981;-0,0955299149089856;0,606317271308399;-0,240384139775431;-0,491072815840789;0,506041732475933;0,131728567796894;0,0114077476509229;0,414489234363182;0,047527153835216;0,161820771028451;0,152053899350464;0,00118707618076327;0,000158756058575438;0,00639515986633022;0,00100522468888325;0,00419510962134181;0,00445475879747519;0,00147198891678933;0,743391249631633;0,000813466044721705
"princípio";0,37815904428471;0,442226139883775;-0,936325146950873;0,133611419203772;0,449956605669409;-0,495528688750786;0,291657563219532;0,341069717357799;-0,722146712786961;0,103048655141873;0,347031888163088;-0,382179646502422;0,0356740726131987;0,031590808932078;0,127737247487176;0,00189744040369288;0,0175563627438234;0,0188414057953704;0,000346707018588719;0,000474135496259599;0,00212552895166266;4,32813505555538e-05;0,000490856915368864;0,00059532107355633;0,00242445233353537;0,601545593970235;0,000877305294441084
"prioridade";-3,95233257623595;0,894107948633092;-0,602085065859037;-0,613320861676417;-0,981209724003913;-2,07257448254768;-0,834759113408158;0,188841587618357;-0,127164398764092;-0,129537474099743;-0,207238065997225;-0,437741613123952;0,805280065629665;0,0266862846603966;0,0109148096191866;0,00826214362647181;0,0172525480109911;0,0681133540872029;0,0189361034812073;0,000969088781134667;0,000439439775861696;0,000455994000445496;0,00116709804439499;0,00520719627672602;0,00121222616676769;1,32327592777375;0,00212267975879788
"19";1,21624886507492;-0,502069012891895;-2,79093386357414;-1,219925211387;-1,90336903621097;0,135550909113831;0,3177626653176;-0,13117281527747;-0,729171971856133;-0,318723164140089;-0,497282781013844;0,0354146420219528;0,0946757436130043;0,0104469347736764;0,291174534256943;0,0405823809858266;0,0805989533065075;0,000361718471178265;0,00166511359627228;0,000283743425247306;0,00876794993514446;0,00167519506259496;0,00407797886778827;2,06825384449406e-05;0,00112563858342714;1,18760902697726;0,00158761776885033
"227";-2,82344205597669;-0,305413837188352;-0,894112058733353;-0,771832596966315;0,247334468188241;1,12042909218603;-0,860070322555548;-0,0930344495320792;-0,272362326376691;-0,235113842420283;0,0753424478407363;0,341302492352269;0,827730764739625;0,00627158013116099;0,0484814625760446;0,0263545043274844;0,00220795489924959;0,0400933255665809;0,0117344381105537;0,000137303610969255;0,00117676148157682;0,000876901418441079;9,00479492265406e-05;0,00184787799467364;0,00147198891678933;0,932405303690072;0,00127971720979647
"salvo";-3,15841950326234;1,30208512228416;-0,398467675618471;1,02946589660913;0,196391673875645;-0,327131576308198;-0,874804385572413;0,360645498226639;-0,110365728738641;0,285136689480512;0,0543956549846734;-0,090607386801543;0,792817126070927;0,0872530001670529;0,00737021336347451;0,0358867895080249;0,00106553842082444;0,00261607577106665;0,012092700027728;0,00205523935573926;0,000192473014042689;0,00128471733067256;4,67551869380457e-05;0,000129726465932151;0,00121222616676769;1,06574598619285;0,0013768640660842
"sob";0,571308222507606;-0,303880434646139;0,780443591255707;-0,318520278155612;-2,10710393042165;0,0577912255494963;0,242016526883334;-0,128729264665672;0,330610062909689;-0,134930967950682;-0,892607448890829;0,024481411505738;0,0837708909021767;0,015347084378962;0,0913052379235133;0,0110943953764711;0,396108053485555;0,000263662267183479;0,000508708592249234;0,000143924126252756;0,000949316787979728;0,000158125640032376;0,00691990350028318;5,20537392927781e-06;0,00155857650012988;0,593054099034273;0,000548171872791095
"11";-0,568565245800384;0,562940944925837;-2,57504417265869;-0,67341167729681;-1,49928928229822;0,106361219515671;-0,179942958830137;0,178162946161068;-0,814965513578341;-0,213125389950579;-0,474504116443608;0,0336618403706493;0,0257496539944846;0,0163457432346154;0,308489662839139;0,0153903801172121;0,062240235152373;0,000277172017948658;0,000447853755278623;0,000439037156427735;0,00918639188313232;0,000628256350672374;0,00311419981229794;1,56726421568769e-05;0,00138540133344878;1,0645474279815;0,00157002161423089
"prova";1,04421180762439;-2,08591090696958;-1,63370059537078;0,91863847842891;-0,370294248728209;1,26991840805476;0,31916390834003;-0,637559806024508;-0,499341477723961;0,2807823518046;-0,11318063902074;0,388151253824453;0,125636912399311;0,324638320905828;0,179616181820512;0,0414292052080179;0,00549191190260317;0,0571562438988313;0,00113295866223797;0,00452093616259206;0,00277320388118261;0,000876851662360568;0,000142472419057431;0,00167567002834842;0,00103905100008659;0,885116377732087;0,000814024766261568
"tentativa";2,72600538484963;-1,11406070459185;-2,77135609488337;2,28876987513257;0,792749863935756;-2,40842094055798;0,514982130154719;-0,210462296942243;-0,523549539957723;0,432381972640431;0,149761998225847;-0,454985801998405;0,336982872697262;0,0364452001447777;0,203422760955576;0,101212918541026;0,00990641083356366;0,0809079480872855;0,00643441454518071;0,0010746655585035;0,00665028539669859;0,00453586244810318;0,000544161699515248;0,00502250534844418;0,00086587583340549;1,41089014417411;0,00172362195768261
"retorno";0,568125205419707;0,015022863829041;-1,2343560492362;1,90946926033596;1,70431044541885;-0,369536737113266;0,194477557043914;0,00514254574414967;-0,422538107247838;0,65363922152732;0,583410362201094;-0,126497823342787;0,0395839350692722;1,79227451724113e-05;0,109137052408529;0,190516886011243;0,123827708147424;0,00515131465471925;0,000279475494876773;1,9541643226765e-07;0,00131927860099229;0,00315704637299157;0,00251508710222859;0,00011824175259877;0,00086587583340549;0,857936172892655;0,000637331783494411
"proteger";0,301143163540154;-2,37247036900062;3,55052676760243;2,18041261565814;-2,09050238526433;-1,81128042920419;0,0543233979809543;-0,427971369292127;0,640481677787716;0,393325954641163;-0,377106993629979;-0,326737975566406;0,00552953584699818;0,222235008101812;0,448940425294862;0,123508632971288;0,092626140612762;0,0615298758403322;9,42286309952082e-05;0,00584841872209122;0,0130985266195806;0,00493985540689707;0,00454086091207465;0,00340885284601415;0,00103905100008659;1,21674360932796;0,00153827865010694
"mãe";1,53592678318941;2,59113803474466;1,97225649790166;-0,431586436232174;-0,59842943753697;-1,53364915126877;0,385680898707465;0,650651096688489;0,495246040968701;-0,108374075130279;-0,150269404641145;-0,385108970972567;0,161653531822704;0,297915765989134;0,155679501321848;0,00543822317816144;0,00853020839579772;0,0495756247672197;0,0046981240727619;0,0133710204560836;0,0077465842021692;0,000370953121015719;0,000713196745116351;0,00468420067030135;0,00199151441683263;1,14775268984602;0,00262349410789869
"já";1,6704904867301;-0,208180251150064;-1,08292633232615;-1,77164503981816;-1,06668835688036;1,57581378935482;0,509107899677982;-0,0634461622256268;-0,33003860538933;-0,539936319519112;-0,325089830379895;0,480253706893247;0,280831032710874;0,0028242579377634;0,0689311274630296;0,134582251741133;0,0398035461880671;0,0768668112331653;0,00531577160426241;8,25576563612332e-05;0,00223396378105445;0,0059790436606174;0,00216747156597891;0,00473029354678824;0,00190492683349208;0,947091333670213;0,0017086850701265
"agravar";-0,620417576158121;-0,31173685004852;1,24745056101219;1,46336106330393;1,06781439625162;2,35798510035375;-0,188091898923621;-0,0945092117686078;0,378189390260472;0,443646943260639;0,323729122460835;0,714869971778661;0,0429811890462959;0,0070267539118918;0,10148863140715;0,10188036974428;0,0442579564320037;0,190969645518468;0,000599924100658631;0,000151462251814627;0,00242535217240051;0,00333757561942092;0,00177713191853492;0,00866583143153735;0,00155857650012988;0,899115085129617;0,00125996561204758
"sétimo";0,352103997316577;1,55600136969648;1,24222441248046;1,58781844009533;1,08211621508023;1,40892594842194;0,112674264430422;0,497924792446045;0,397515288097977;0,508106344007068;0,346280216900724;0,450860246078502;0,0223558261084162;0,282707272060765;0,162520968536362;0,193699177224033;0,0733983326835025;0,110102488703008;0,00018249310102583;0,00356389163238848;0,00227145773195611;0,00371113046826695;0,00172366296215884;0,00292200446604236;0,00147198891678933;0,707531856197006;0,000736879605859458
"luiz";0,835748721152767;0,630103797710333;1,65388479885658;-3,27609238884597;0,863689694196028;-1,55475925603757;0,198499685425865;0,14965671195838;0,392816170691624;-0,778108649349794;0,205135979588457;-0,369272743619307;0,0710125632103735;0,0261382290851419;0,16242569314238;0,464914734499745;0,0263626337127368;0,0755930794922735;0,000846710793031327;0,000481291119789226;0,00331584457446049;0,0130105583828525;0,000904272095423499;0,00293028563678958;0,00121222616676769;0,942276870105163;0,00107631827856027
"genitor";0,233052385487902;-0,543865731999056;0,133864883060475;1,02279675831521;-0,726426929604129;0,396156646522037;0,160868445913444;-0,375412742114186;0,092402554280833;0,706003178860476;-0,501428771005466;0,273453987312178;0,0446418788324633;0,157429808933588;0,00860258861935464;0,366345892289696;0,150767871455619;0,0396772204895784;0,000192817559065345;0,00105008115959456;6,36169437690344e-05;0,00371379700074675;0,00187336907491708;0,00055715158298788;0,00355009091696251;0,331400168498927;0,000389892539520807
"inviabilidade";2,29251292505644;2,94795808809346;-0,163387568839793;0,98181873146793;0,659515165287524;-1,39703105916056;0,550801769791584;0,708279772142754;-0,0392556836191826;0,235892888103892;0,15845586573337;-0,335652275469943;0,327677719352682;0,350860238463052;0,000972124342118634;0,0256072673035733;0,00942676048030556;0,0374289322585042;0,00546085255334746;0,00902982792188655;2,77379835324737e-05;0,00100161193675085;0,000451945886131333;0,00202791145234317;0,00103905100008659;1,203257953859;0,00150436890140266
"autorizar";0,396463089857384;-2,25724465722595;1,93750210674145;2,89156373060475;-0,945066887831515;-1,02851900739896;0,0902022243115253;-0,513562281347122;0,440815309438296;0,657880864352102;-0,215019096572744;-0,234005900139257;0,013962915774869;0,293086679973781;0,1947670259465;0,316456058427484;0,0275794285308456;0,028904617598812;0,00013610094520674;0,00441177023341856;0,00325042377143266;0,00723970976547656;0,000773358232293311;0,000915967918071644;0,00086587583340549;1,0080570391371;0,000879884833452128
"reforma";-0,458731019332322;-2,52952327483779;1,44430508708836;2,0176931182929;0,631663815466708;1,80029107177965;-0,11325458731056;-0,624505652574311;0,356579715988719;0,498141594532278;0,155949394579464;0,44446792080913;0,0169226091178125;0,333193626076886;0,0979782005636745;0,139488567427267;0,0111535387034808;0,0801693847779247;0,000218651812033255;0,00664835535330793;0,00216747824184534;0,00423006548058521;0,0004145804926175;0,0033676141066373;0,00103905100008659;1,05948509389736;0,0011663437501332
"concreto";0,488366009226728;1,62694691843498;0,969279636961914;2,4214304216204;1,18662804308093;0,0733366965019944;0,146571556938772;0,488289803930729;0,290906457072033;0,7267353177953;0,356138462742261;0,0220102824192523;0,0172658635176697;0,124083041749289;0,0397242854398753;0,180850084429273;0,0354336779769942;0,000119760091752395;0,000206512562964794;0,00229193547095427;0,000813492955778873;0,00507691166919107;0,0012192277362768;4,65691493101189e-06;0,00086587583340549;1,11666185666353;0,00107968975853082
"qual";2,54699382403724;0,398399927103842;-0,768388701494777;-0,510839642490904;-0,0691025580190363;0,562593126355904;0,910886736591464;0,142480600476159;-0,274800460893499;-0,182692651422497;-0,0247132925765437;0,201201358267457;0,623939328844618;0,0098853783592399;0,0331672136643138;0,0106938242845336;0,000159648337099178;0,00936369824361144;0,00898734441379701;0,000219894365803234;0,000817970313045048;0,000361530370200342;6,61551791465828e-06;0,000438494797226301;0,00138540133344878;0,96878435246821;0,00130025889214616
"precedente";0,783047668250386;0,806463093079379;1,85068428444208;1,32221345134662;-0,980259761082502;0,551547790125517;0,282155226562072;0,290592496431522;0,666856265262067;0,476432599258865;-0,353216574408438;0,19873897591751;0,108724924408459;0,0746775266619848;0,354713614250896;0,132078806755874;0,0592276685402667;0,0165917043061492;0,000690200663241905;0,000732095884188161;0,0038553485296434;0,00196789586474891;0,00108163646978681;0,000342424845640353;0,00112563858342714;0,713500115718868;0,000573042808615542
"pedido";0,328967116007649;0,57603293730888;0,782315133404824;-1,57559634802453;0,809814901402604;1,80341977846881;0,120583502893461;0,211145935209826;0,286759054513905;-0,577537746315428;0,296839145175163;0,661046844785736;0,0284136740734942;0,0564137892191127;0,0938526095897151;0,27770879374585;0,0598526688555926;0,262656446706331;0,000253002235015025;0,00077573612532226;0,00143081289590126;0,00580375824759913;0,00153317211121397;0,00760349105801864;0,00233786475019482;0,586353058250427;0,000803781066830891
"exercer";0,914435966662869;-0,0831070489559301;-1,41425750468477;-1,78155777285532;0,698336469094513;-1,23687518859602;0,322602920438906;-0,0293192499854138;-0,498934444725481;-0,628513927061719;0,246365401834573;-0,436355920596252;0,0752496400818903;0,000402477650299498;0,105127244785172;0,121695615160279;0,0152551628002184;0,0423468950103215;0,00144807885899499;1,19608305241378e-05;0,0034637185722698;0,00549648990911975;0,000844529957688789;0,00264933800703862;0,00173175166681098;1,00154735953354;0,00173711509808399
"mais";0,170359357387035;0,0434354436815614;1,87727375611154;-2,57784282924568;5,20819825768139;-2,91001493016557;0,0251745890145108;0,00641860511871982;0,277411208886326;-0,380936713812721;0,769633395278344;-0,430022929275173;0,00139209411256547;5,85994247470594e-05;0,0987307186729555;0,135808440352646;0,452273559748636;0,124939289871419;3,01556609050031e-05;1,96031285944836e-06;0,00366177860114481;0,0069047782342645;0,0281846003200092;0,00879887806090904;0,00103905100008659;1,37183569588982;0,00195542454915663
"vida";-2,66170615306132;1,15012683819179;-0,576361032592164;0,855878651634397;0,757236927445338;-0,00625466745842502;-0,839791228101115;0,36287492847633;-0,181846872478207;0,270037089982644;0,238914775972337;-0,00197340148169009;0,789807410573053;0,0954906129404291;0,0216297091169437;0,0347938635752842;0,0222205154740782;1,34147142065417e-06;0,0104285699168029;0,00194713478628398;0,000488983000964759;0,00107827348926312;0,000844049873831201;5,75854797179994e-08;0,00147198891678933;0,899849564541619;0,00119191246512232
"03";-1,51295676244774;-1,44638103533229;0,286334653287733;0,146803022269269;-0,234324585797611;1,18067169883597;-0,621114203637954;-0,593782867571196;0,117548977317125;0,0602670509373338;-0,0961972821120219;0,484701202428251;0,400176711754327;0,23682766515405;0,00837157302901452;0,00160526246998022;0,00333675305479225;0,0749599127457445;0,00218022511173261;0,00199257070681946;7,80901264531537e-05;2,05266603880255e-05;5,22978722488046e-05;0,00132772034503026;0,000952463416746039;0,718573199920504;0,00049180205040124
"sem";0,161395769055252;-2,79816734315002;-0,379778019630972;0,283127475244533;0,0332294583875205;1,36836242169083;0,051156384074015;-0,886913728578257;-0,12037533789662;0,0897407531207164;0,0105324875973766;0,433719384381766;0,00252488212667677;0,491442150120634;0,0081653901028636;0,00331053459535206;3,72042809457123e-05;0,0558253022567013;2,70658179259878e-05;0,00813549967644428;0,000149863722429464;8,32915409871092e-05;1,1473168981501e-06;0,00194553542342603;0,00103905100008659;0,965032625408098;0,000967655694625038
"apresentar";1,20079481619312;-0,914571172058152;0,193571580694615;0,124900482702465;-2,13137944089826;0,312195107328579;0,454779225095181;-0,346377218917063;0,0733117201053845;0,0473037890998907;-0,807221248329926;0,118238226110533;0,279580038348942;0,105019944753694;0,00424338282812121;0,0012887659890653;0,306182009475407;0,00581289830198416;0,00162306749309476;0,000941529619350393;4,217762915265e-05;1,75601088865716e-05;0,00511352655416826;0,00010971124820493;0,00112563858342714;0,682316900786958;0,000524048193808447
"além";-1,61138488653886;-0,0312181330132774;-2,2804807106938;0,692747317198237;0,497000159009732;0,331323246330569;-0,54836895896085;-0,0106238151072416;-0,776068364361751;0,235748223983208;0,169133682508925;0,112752319565362;0,326911670676724;7,94536631267582e-05;0,38242399108772;0,0257429812095651;0,0108102187331968;0,00425116202340092;0,00562074909638463;2,10964548626435e-06;0,0112576679189681;0,00103883203196241;0,000534698151475666;0,000237629001556471;0,00216468958351372;0,846748581715372;0,00155204597938565
"uma";-0,506413963637539;-1,3700785234107;1,05662829259592;0,758175071505412;-0,502853943709762;1,32652863983092;-0,209602191885986;-0,56706860825887;0,437333134627715;0,313804847874594;-0,2081287175476;0,54904353053563;0,0564721018291283;0,267658933396425;0,143591108573087;0,0539310518691516;0,0193551214884079;0,119186717119219;0,000488528206465999;0,00357576703843166;0,00212678099157603;0,00109500802313181;0,000481683777945981;0,00335205828300433;0,00190492683349208;0,640264025243137;0,000780901938215601
"saúde";-2,39256693211309;0,350330306600649;-0,421371981919579;0,399996102837319;0,0449782404728679;0,0343945362407748;-0,961819720433569;0,140833927373747;-0,169392912862206;0,160799739661086;0,0180813995615162;0,0138267158956039;0,835443349067102;0,0115987837242115;0,0151349361800664;0,00994895841191809;0,000102632122645492;5,31055264400247e-05;0,0079305588704006;0,000170032139541646;0,000245984029296852;0,000221659894065347;2,80272524517812e-06;1,63890778175492e-06;0,00138540133344878;0,786458838321075;0,000856894975320232
"justificar";-0,630267631982506;-2,15124433848466;1,49885126643307;1,84796357789262;0,634724052963463;1,86945298637167;-0,165037094013113;-0,563308499627227;0,392477805962999;0,483893703660701;0,166204018556077;0,489520756911534;0,0429790685227967;0,324231114921586;0,141966063239073;0,157424052060594;0,0151518784033047;0,116307594825357;0,000343958167741654;0,0040071453838967;0,00194523778585853;0,00295693946247962;0,000348839400303373;0,00302611002533029;0,00086587583340549;0,913412412610743;0,000722419461002145
